"compteFab";"numFab";"IdFab";"compteMP";"numMP";"IdMP";"TypeMesure";"Quantite";"Unite";"provenance_mesure";"Conversion";"usage"
"1 MI 146, B3, R32";4474;2571;"1 MI 146, B3, R32";4474;4378;"longueur";;"aune";;;
"1 MI 146, B3, R32";4474;2572;"1 MI 146, B3, R32";4474;4378;"longueur";;"aune";;;
"1 MI 146, B3, R32";4475;2573;"1 MI 146, B3, R32";4475;4379;"longueur";;"aune";;;
"1 MI 146, B3, R32";4475;2574;"1 MI 146, B3, R32";4475;4379;"longueur";;"aune";;;
"1 MI 146, B3, R32";4475;2575;"1 MI 146, B3, R32";4475;4379;"longueur";;"aune";;;
"1 MI 146, B3, R32";4476;2576;"1 MI 146, B3, R32";4476;4380;"longueur";;"aune";;;
"1 MI 146, B3, R32";4476;2577;"1 MI 146, B3, R32";4476;4380;"longueur";;"aune";;;
"1 MI 146, B3, R32";4480;2580;"1 MI 146, B3, R32";4480;4381;"longueur";4,00;"aune";;;
"1 MI 146, B3, R32";4480;2580;"1 MI 146, B3, R32";4480;4382;"longueur";3,00;"aune";;;
"1 MI 146, B3, R32";4480;2580;"1 MI 146, B3, R32";4480;4383;"longueur";1,00;"aune";;;
"1 MI 146, B3, R32";4480;2580;"1 MI 146, B3, R32";4480;4384;"poids";1,00;"once";;;
"1 MI 146, B3, R32";4480;2580;"1 MI 146, B3, R32";4480;4385;"longueur";;"aune";;;
"1 MI 146, B3, R32";4480;2580;"1 MI 146, B3, R32";4480;4386;"poids";3,50;"livre";;;
"1 MI 146, B3, R32";4481;2581;"1 MI 146, B3, R32";4481;4387;"longueur";3,00;"aune";;;
"1 MI 146, B3, R32";4481;2581;"1 MI 146, B3, R32";4481;4388;"longueur";1,00;"aune";;;"faisse interne"
"1 MI 146, B3, R32";4481;2581;"1 MI 146, B3, R32";4481;4389;"poids";3,50;"livre";;;
"1 MI 146, B3, R32";4481;2581;"1 MI 146, B3, R32";4481;4390;"poids";1,00;"once";;;
"1 MI 146, B3, R32";4481;2581;"1 MI 146, B3, R32";4481;4391;"longueur";;"aune";;;
"1 MI 146, B3, R32";4482;2582;"1 MI 146, B3, R32";4482;4392;"longueur";4,00;"aune";;;
"1 MI 146, B3, R32";4482;2582;"1 MI 146, B3, R32";4482;4393;"longueur";;"aune";;;"intérieur"
"1 MI 146, B3, R32";4482;2582;"1 MI 146, B3, R32";4482;4394;"poids";9,00;"livre";;;
"1 MI 146, B3, R32";4482;2582;"1 MI 146, B3, R32";4482;4395;"longueur";;"aune";;;
"1 MI 146, B3, R32";4482;2582;"1 MI 146, B3, R32";4482;4396;"longueur";;"aune";;;
"1 MI 146, B3, R32";4483;2583;"1 MI 146, B3, R32";4483;4397;"longueur";2,00;"aune";;;
"1 MI 146, B3, R32";4483;2583;"1 MI 146, B3, R32";4483;4398;"poids";1,00;"livre";;;
"1 MI 146, B3, R32";4483;2583;"1 MI 146, B3, R32";4483;4400;"longueur";;"aune";;;
"1 MI 146, B3, R32";4483;2583;"1 MI 146, B3, R32";4483;4401;"longueur";7,75;"aune";;;
"1 MI 146, B3, R32";4485;2587;"1 MI 146, B3, R32";4485;4402;"longueur";6,00;"aune";;;
"1 MI 146, B3, R32";4485;2587;"1 MI 146, B3, R32";4485;4403;"longueur";2,00;"aune";;;
"1 MI 146, B3, R32";4485;2587;"1 MI 146, B3, R32";4485;4404;"poids";1,00;"livre";;;
"1 MI 146, B3, R32";4485;2587;"1 MI 146, B3, R32";4485;4405;"longueur";;"aune";;;
"1 MI 146, B3, R32";4485;2587;"1 MI 146, B3, R32";4485;4406;"longueur";;"aune";;;
"1 MI 146, B3, R32";4497;2588;"1 MI 146, B3, R32";4497;4418;"longueur";;"aune";;;
"1 MI 146, B3, R32";4497;2588;"1 MI 146, B3, R32";4514;4439;"pelleterie";1,50;"penne";;;
"1 MI 146, B3, R32";4497;2589;"1 MI 146, B3, R32";4497;4418;"longueur";;"aune";;;
"1 MI 146, B3, R32";4497;2590;"1 MI 146, B3, R32";4497;4418;"longueur";;"aune";;;
"1 MI 146, B3, R32";4498;2591;"1 MI 146, B3, R32";4498;4419;"longueur";1,50;"aune";;;"faire ouvrage"
"1 MI 146, B3, R32";4499;2592;"1 MI 146, B3, R32";4499;4420;"longueur";;"aune";;;
"1 MI 146, B3, R32";4500;2593;"1 MI 146, B3, R32";4500;4421;"longueur";;"aune";;;
"1 MI 146, B3, R32";4500;2594;"1 MI 146, B3, R32";4500;4421;"longueur";;"aune";;;
"1 MI 146, B3, R32";4500;2595;"1 MI 146, B3, R32";4500;4421;"longueur";;"aune";;;
"1 MI 146, B3, R32";4501;2596;"1 MI 146, B3, R32";4501;4422;"longueur";5,00;"aune";;;
"1 MI 146, B3, R32";4502;2597;"1 MI 146, B3, R32";4502;4423;"longueur";1,00;"aune";;;
"1 MI 146, B3, R32";4504;2598;"1 MI 146, B3, R32";4504;4424;"longueur";7,50;"aune";;;
"1 MI 146, B3, R32";4504;2598;"1 MI 146, B3, R32";4514;4438;"pelleterie";700,00;"bête";;;
"1 MI 146, B3, R32";4504;2599;"1 MI 146, B3, R32";4504;4425;"longueur";7,50;"aune";;;
"1 MI 146, B3, R32";4505;2600;"1 MI 146, B3, R32";4505;4426;"longueur";;"aune";;;
"1 MI 146, B3, R32";4505;2601;"1 MI 146, B3, R32";4505;4426;"longueur";;"aune";;;
"1 MI 146, B3, R32";4505;2602;"1 MI 146, B3, R32";4505;4426;"longueur";;"aune";;;
"1 MI 146, B3, R32";4509;2603;"1 MI 146, B3, R32";4509;4432;"longueur";0,75;"aune";;;
"1 MI 146, B3, R32";4510;2604;"1 MI 146, B3, R32";4510;4433;"longueur";;"aune";;;
"1 MI 146, B3, R32";4511;2605;"1 MI 146, B3, R32";4511;4434;"longueur";;"aune";;;
"1 MI 146, B3, R32";4511;2605;"1 MI 146, B3, R32";4522;4448;"longueur";1,00;"aune";;;
"1 MI 146, B3, R32";4512;2606;"1 MI 146, B3, R32";4512;4435;"longueur";;"aune";;;
"1 MI 146, B3, R32";4512;2607;"1 MI 146, B3, R32";4512;4435;"longueur";;"aune";;;
"1 MI 146, B3, R32";4513;2609;"1 MI 146, B3, R32";4513;4436;"pelleterie";1000,00;"dos";;;
"1 MI 146, B3, R32";4513;2609;"1 MI 146, B3, R32";4513;4437;"pelleterie";530,00;"dos";;;
"1 MI 146, B3, R32";4516;2610;"1 MI 146, B3, R32";4516;4440;"longueur";;"aune";;;
"1 MI 146, B3, R32";4516;2611;"1 MI 146, B3, R32";4516;4440;"longueur";;"aune";;;
"1 MI 146, B3, R32";4516;2612;"1 MI 146, B3, R32";4516;4440;"longueur";;"aune";;;
"1 MI 146, B3, R32";4516;2613;"1 MI 146, B3, R32";4516;4440;"longueur";;"aune";;;
"1 MI 146, B3, R32";4516;2614;"1 MI 146, B3, R32";4516;4440;"longueur";;"aune";;;
"1 MI 146, B3, R32";4519;2615;"1 MI 146, B3, R32";4519;4442;"longueur";5,50;"aune";;;
"1 MI 146, B3, R32";4519;2615;"1 MI 146, B3, R32";4519;4443;"longueur";3,00;"aune";;;
"1 MI 146, B3, R32";4520;2616;"1 MI 146, B3, R32";4520;4444;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2616;"1 MI 146, B3, R32";4520;4445;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2616;"1 MI 146, B3, R32";4520;4446;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2617;"1 MI 146, B3, R32";4520;4444;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2617;"1 MI 146, B3, R32";4520;4445;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2617;"1 MI 146, B3, R32";4520;4446;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2618;"1 MI 146, B3, R32";4520;4444;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2618;"1 MI 146, B3, R32";4520;4445;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2618;"1 MI 146, B3, R32";4520;4446;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2619;"1 MI 146, B3, R32";4520;4444;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2619;"1 MI 146, B3, R32";4520;4445;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2619;"1 MI 146, B3, R32";4520;4446;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2620;"1 MI 146, B3, R32";4520;4444;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2620;"1 MI 146, B3, R32";4520;4445;"longueur";;"aune";;;
"1 MI 146, B3, R32";4520;2620;"1 MI 146, B3, R32";4520;4446;"longueur";;"aune";;;
"1 MI 146, B3, R32";4524;2621;"1 MI 146, B3, R32";4524;4450;"longueur";;"aune";;;
"1 MI 146, B3, R32";4524;2622;"1 MI 146, B3, R32";4524;4450;"longueur";;"aune";;;
"1 MI 146, B3, R32";4524;2623;"1 MI 146, B3, R32";4524;4450;"longueur";;"aune";;;
"1 MI 146, B3, R32";4524;2624;"1 MI 146, B3, R32";4524;4450;"longueur";;"aune";;;
"1 MI 146, B3, R32";4525;2625;"1 MI 146, B3, R32";4525;4451;"unité";;"objet";;;"garnison"
"1 MI 146, B3, R32";4526;2626;"1 MI 146, B3, R32";4526;4452;"longueur";;"aune";;;
"1 MI 146, B3, R32";4526;2627;"1 MI 146, B3, R32";4526;4452;"longueur";;"aune";;;
"1 MI 146, B3, R32";4526;2628;"1 MI 146, B3, R32";4526;4452;"longueur";;"aune";;;
"1 MI 146, B3, R32";4527;2629;"1 MI 146, B3, R32";4527;4453;"longueur";;"aune";;;
"1 MI 146, B3, R32";4527;2630;"1 MI 146, B3, R32";4527;4453;"longueur";;"aune";;;
"1 MI 146, B3, R32";4527;2631;"1 MI 146, B3, R32";4527;4453;"longueur";;"aune";;;
"1 MI 146, B3, R32";4527;2632;"1 MI 146, B3, R32";4527;4453;"longueur";;"aune";;;
"1 MI 146, B3, R32";4528;2633;"1 MI 146, B3, R32";4528;4454;"longueur";;"aune";;;
"1 MI 146, B3, R32";4529;2634;"1 MI 146, B3, R32";4529;4455;"longueur";10,00;"aune";;;"garnison"
"1 MI 146, B3, R32";4531;2635;"1 MI 146, B3, R32";4531;4456;"longueur";;"aune";;;
"1 MI 146, B3, R32";4531;2636;"1 MI 146, B3, R32";4531;4456;"longueur";;"aune";;;
"1 MI 146, B3, R32";4531;2637;"1 MI 146, B3, R32";4531;4456;"longueur";;"aune";;;
"1 MI 146, B3, R32";4531;2638;"1 MI 146, B3, R32";4531;4456;"longueur";;"aune";;;
"1 MI 146, B3, R32";4532;2639;"1 MI 146, B3, R32";4532;4457;"longueur";1,00;"aune";;;
"1 MI 146, B3, R32";4533;2640;"1 MI 146, B3, R32";4533;4458;"longueur";11,00;"aune";;;
"1 MI 146, B3, R32";4533;2640;"1 MI 146, B3, R32";4534;4459;"longueur";1,00;"aune";;;
"1 MI 146, B3, R32";4535;2641;"1 MI 146, B3, R32";4535;4460;"longueur";;"aune";;;
"1 MI 146, B3, R32";4535;2642;"1 MI 146, B3, R32";4535;4460;"longueur";;"aune";;;
"1 MI 146, B3, R32";4535;2643;"1 MI 146, B3, R32";4535;4460;"longueur";;"aune";;;
"1 MI 146, B3, R32";4537;2644;"1 MI 146, B3, R32";4537;4461;"longueur";94,00;"aune";;;
"1 MI 146, B3, R32";4538;2645;"1 MI 146, B3, R32";4538;4462;"longueur";8,75;"aune";;;
"1 MI 146, B3, R32";4539;2646;"1 MI 146, B3, R32";4539;4463;"longueur";238,00;"aune";;;
"1 MI 146, B3, R32";4540;2647;"1 MI 146, B3, R32";4540;4464;"longueur";3,00;"aune";;;
"1 MI 146, B3, R32";4541;2648;"1 MI 146, B3, R32";4541;4465;"longueur";1728,50;"aune";;;
"1 MI 146, B3, R32";4548;2649;"1 MI 146, B3, R32";4548;4475;"pelleterie";14,00;"peau";;;"doublure"
"1 MI 146, B3, R32";4548;2649;"1 MI 146, B3, R32";4548;4476;"pelleterie";4,00;"peau";;;"doublure"
"1 MI 146, B3, R33";4555;2652;"1 MI 146, B3, R33";4555;4482;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2652;"1 MI 146, B3, R33";4555;4483;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2652;"1 MI 146, B3, R33";4555;4484;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2652;"1 MI 146, B3, R33";4555;4485;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2652;"1 MI 146, B3, R33";4555;4486;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2652;"1 MI 146, B3, R33";4555;4487;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2653;"1 MI 146, B3, R33";4555;4482;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2653;"1 MI 146, B3, R33";4555;4483;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2653;"1 MI 146, B3, R33";4555;4484;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2653;"1 MI 146, B3, R33";4555;4485;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2653;"1 MI 146, B3, R33";4555;4486;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2653;"1 MI 146, B3, R33";4555;4487;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2654;"1 MI 146, B3, R33";4555;4482;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2654;"1 MI 146, B3, R33";4555;4483;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2654;"1 MI 146, B3, R33";4555;4484;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2654;"1 MI 146, B3, R33";4555;4485;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2654;"1 MI 146, B3, R33";4555;4486;"longueur";;"aune";;;
"1 MI 146, B3, R33";4555;2654;"1 MI 146, B3, R33";4555;4487;"longueur";;"aune";;;
"1 MI 146, B3, R33";4558;2655;"1 MI 146, B3, R33";4558;4492;"longueur";;"aune";;;
"1 MI 146, B3, R33";4558;2656;"1 MI 146, B3, R33";4558;4492;"longueur";;"aune";;;
"1 MI 146, B3, R33";4558;2657;"1 MI 146, B3, R33";4558;4492;"longueur";;"aune";;;
"1 MI 146, B3, R33";4558;2658;"1 MI 146, B3, R33";4558;4493;"longueur";0,75;"aune";;;
"1 MI 146, B3, R33";4559;2659;"1 MI 146, B3, R33";4559;4494;"longueur";;"aune";;;
"1 MI 146, B3, R33";4560;2660;"1 MI 146, B3, R33";4560;4495;"longueur";6,00;"aune";;;
"1 MI 146, B3, R33";4562;2662;"1 MI 146, B3, R33";4562;4497;"longueur";;"aune des grandes";;;
"1 MI 146, B3, R33";4562;2663;"1 MI 146, B3, R33";4562;4497;"longueur";;"aune des grandes";;;
"1 MI 146, B3, R33";4563;2664;"1 MI 146, B3, R33";4563;4498;"longueur";;"aune des grandes";;;
"1 MI 146, B3, R33";4563;2665;"1 MI 146, B3, R33";4563;4498;"longueur";;"aune des grandes";;;
"1 MI 146, B3, R33";4564;2666;"1 MI 146, B3, R33";4564;4499;"longueur";5,00;"aune des grandes";;;
"1 MI 146, B3, R33";4565;2667;"1 MI 146, B3, R33";4565;4500;"longueur";;"aune";;;
"1 MI 146, B3, R33";4565;2668;"1 MI 146, B3, R33";4565;4500;"longueur";;"aune";;;
"1 MI 146, B3, R33";4565;2669;"1 MI 146, B3, R33";4565;4500;"longueur";;"aune";;;
"1 MI 146, B3, R33";4567;2670;"1 MI 146, B3, R33";4567;4502;"longueur";;"aune";;;
"1 MI 146, B3, R33";4568;2671;"1 MI 146, B3, R33";4568;4503;"longueur";;"aune";;;
"1 MI 146, B3, R33";4569;2672;"1 MI 146, B3, R33";4569;4504;"longueur";12,00;"aune";;;
"1 MI 146, B3, R33";4572;2673;"1 MI 146, B3, R33";4570;4505;"poids";6,00;"once";;;
"1 MI 146, B3, R33";4572;2673;"1 MI 146, B3, R33";4570;4506;"longueur";9,00;"aune";;;
"1 MI 146, B3, R33";4572;2673;"1 MI 146, B3, R33";4571;4507;"longueur";1,00;"pièce";;;
"1 MI 146, B3, R33";4572;2673;"1 MI 146, B3, R33";4572;4508;"longueur";2,66;"aune";;;
"1 MI 146, B3, R33";4572;2673;"1 MI 146, B3, R33";4573;4509;"poids";5,00;"livre";;;
"1 MI 146, B3, R33";4572;2673;"1 MI 146, B3, R33";4573;4510;"poids";0,50;"livre";;;
"1 MI 146, B3, R33";4572;2673;"1 MI 146, B3, R33";4574;4511;"longueur";8,00;"aune";;;
"1 MI 146, B3, R33";4575;2674;"1 MI 146, B3, R33";4575;4512;"longueur";;"aune";;;
"1 MI 146, B3, R33";4575;2674;"1 MI 146, B3, R33";4575;4513;"longueur";;"aune";;;"doublure"
"1 MI 146, B3, R33";4575;2675;"1 MI 146, B3, R33";4575;4512;"longueur";;"aune";;;
"1 MI 146, B3, R33";4575;2675;"1 MI 146, B3, R33";4575;4513;"longueur";;"aune";;;"doublure"
"1 MI 146, B3, R33";4575;2676;"1 MI 146, B3, R33";4575;4512;"longueur";;"aune";;;
"1 MI 146, B3, R33";4575;2677;"1 MI 146, B3, R33";4575;4512;"longueur";;"aune";;;
"1 MI 146, B3, R33";4578;2678;"1 MI 146, B3, R33";4577;4514;"longueur";9,00;"aune";;;"doublure"
"1 MI 146, B3, R33";4578;2678;"1 MI 146, B3, R33";4578;4515;"longueur";3,00;"aune";;;"doublure"
"1 MI 146, B3, R33";4580;2681;"1 MI 146, B3, R33";4580;4516;"pelleterie";356,00;"bête";;;
"1 MI 146, B3, R33";4589;2689;"1 MI 146, B3, R33";4589;4520;"longueur";12,00;"aune des grandes";;;
"1 MI 146, B3, R33";4590;2690;"1 MI 146, B3, R33";4590;4521;"longueur";6,00;"aune des grandes";;;
"1 MI 146, B3, R33";4593;2691;"1 MI 146, B3, R33";4593;4524;"longueur";5,00;"aune";;;
"1 MI 146, B3, R33";4598;2693;"1 MI 146, B3, R33";4598;4528;"longueur";;"aune";;;
"1 MI 146, B3, R33";4598;2694;"1 MI 146, B3, R33";4598;4528;"longueur";;"aune";;;
"1 MI 146, B3, R33";4598;2695;"1 MI 146, B3, R33";4598;4528;"longueur";;"aune";;;
"1 MI 146, B3, R33";4599;2696;"1 MI 146, B3, R33";4599;4529;"longueur";7,00;"aune";;;
"1 MI 146, B3, R33";4600;2697;"1 MI 146, B3, R33";4600;4530;"longueur";;"aune";;;
"1 MI 146, B3, R33";4600;2698;"1 MI 146, B3, R33";4600;4530;"longueur";;"aune";;;
"1 MI 146, B3, R33";4600;2699;"1 MI 146, B3, R33";4600;4530;"longueur";;"aune";;;
"1 MI 146, B3, R33";4601;2700;"1 MI 146, B3, R33";4601;4531;"longueur";;"aune";;;
"1 MI 146, B3, R33";4601;2701;"1 MI 146, B3, R33";4601;4531;"longueur";;"aune";;;
"1 MI 146, B3, R33";4603;2702;"1 MI 146, B3, R33";4603;4533;"longueur";5,00;"aune";;;
"1 MI 146, B3, R33";4603;2703;"1 MI 146, B3, R33";4603;4534;"longueur";;"aune";;;
"1 MI 146, B3, R33";4603;2704;"1 MI 146, B3, R33";4603;4534;"longueur";;"aune";;;
"1 MI 146, B3, R33";4603;2704;"1 MI 146, B3, R33";4604;4535;"pelleterie";3,00;"peau";;;"décoration"
"1 MI 146, B3, R33";4605;2705;"1 MI 146, B3, R33";4605;4536;"longueur";6,00;"aune";;;
"1 MI 146, B3, R33";4606;2706;"1 MI 146, B3, R33";4606;4537;"longueur";6,00;"aune";;;
"1 MI 146, B3, R33";4606;2706;"1 MI 146, B3, R33";4607;4538;"longueur";1,00;"aune";;;"écussoner"
"1 MI 146, B3, R33";4606;2706;"1 MI 146, B3, R33";4607;4539;"longueur";0,50;"aune";;;"écussoner"
"1 MI 146, B3, R33";4606;2706;"1 MI 146, B3, R33";4607;4540;"longueur";0,25;"aune";;;"écussoner"
"1 MI 146, B3, R33";4607;2707;"1 MI 146, B3, R33";4607;4541;"longueur";;"aune";;;
"1 MI 146, B3, R33";4607;2708;"1 MI 146, B3, R33";4607;4541;"longueur";;"aune";;;
"1 MI 146, r. 28";2785;1614;"1 MI 146, r. 28";2784;2610;"longueur";;"aune";;;
"1 MI 146, r. 28";2785;1614;"1 MI 146, r. 28";2785;2611;"longueur";;"aune";;;
"1 MI 146, r. 28";2785;1614;"1 MI 146, r. 28";2786;2612;"longueur";;"aune";;;
"1 MI 146, r. 28";2785;1615;"1 MI 146, r. 28";2784;2610;"longueur";;"aune";;;
"1 MI 146, r. 28";2785;1615;"1 MI 146, r. 28";2785;2611;"longueur";;"aune";;;
"1 MI 146, r. 28";2785;1615;"1 MI 146, r. 28";2786;2612;"longueur";;"aune";;;
"1 MI 146, r. 28";2793;1616;"1 MI 146, r. 28";2793;2616;"longueur";3,00;"sarge";;;
"1 MI 146, r. 28";2794;1617;"1 MI 146, r. 28";2794;2617;"longueur";0,50;"pièce";;;
"1 MI 146, r. 28";2795;1618;"1 MI 146, r. 28";2795;2618;"longueur";6,00;"aune des grandes";;;
"1 MI 146, r. 28";2796;1619;"1 MI 146, r. 28";2796;2619;"longueur";4,00;"aune des grandes";;;
"1 MI 146, r. 28";2796;1619;"1 MI 146, r. 28";2796;2620;"longueur";3,25;"aune";;;
"1 MI 146, r. 28";2797;1620;"1 MI 146, r. 28";2797;2621;"longueur";;"aune";;;"doublure"
"1 MI 146, r. 28";2797;1621;"1 MI 146, r. 28";2797;2621;"longueur";;"aune";;;
"1 MI 146, r. 28";2798;1622;"1 MI 146, r. 28";2798;2622;"longueur";0,50;"pièce";;;
"1 MI 146, r. 28";2799;1623;"1 MI 146, r. 28";2799;2623;"longueur";;"aune";;;
"1 MI 146, r. 28";2799;1624;"1 MI 146, r. 28";2799;2623;"longueur";;"aune";;;
"1 MI 146, r. 28";2800;1625;"1 MI 146, r. 28";2799;2623;"longueur";;"aune";;;
"1 MI 146, r. 28";2801;1626;"1 MI 146, r. 28";2801;2624;"longueur";;"aune";;;"doublure"
"1 MI 146, r. 28";2801;1627;"1 MI 146, r. 28";2801;2624;"longueur";;"aune";;;
"1 MI 146, r. 28";2802;1628;"1 MI 146, r. 28";2802;2625;"longueur";3,00;"aune";;;
"1 MI 146, r. 28";2803;1629;"1 MI 146, r. 28";2803;2626;"longueur";3,00;"aune";;;
"1 MI 146, r. 28";2808;1630;"1 MI 146, r. 28";2808;2631;"longueur";2,00;"aune";;;
"1 MI 146, r. 28";2816;1631;"1 MI 146, r. 28";2816;2637;"pelleterie";1184,00;"ventre";;;"doublure"
"1 MI 146, r. 28";2821;1636;"1 MI 146, r. 28";2821;2639;"longueur";;"aune";;;
"1 MI 146, r. 28";2822;1637;"1 MI 146, r. 28";2822;2640;"longueur";;"aune";;;
"1 MI 146, r. 28";2822;1638;"1 MI 146, r. 28";2822;2641;"longueur";;"aune";;;
"1 MI 146, r. 28";2824;1639;"1 MI 146, r. 28";2824;2642;"longueur";;"aune";;;
"1 MI 146, r. 28";2826;1640;"1 MI 146, r. 28";2826;2643;"longueur";;"aune";;;
"1 MI 146, r. 28";2826;1641;"1 MI 146, r. 28";2826;2643;"longueur";;"aune";;;
"1 MI 146, r. 28";2826;1642;"1 MI 146, r. 28";2826;2643;"longueur";;"aune";;;
"1 MI 146, r. 28";2827;1643;"1 MI 146, r. 28";2827;2644;"longueur";;"aune";;;
"1 MI 146, r. 28";2828;1644;"1 MI 146, r. 28";2828;2645;"longueur";;"aune";;;
"1 MI 146, r. 28";2828;1645;"1 MI 146, r. 28";2828;2645;"longueur";;"aune";;;
"1 MI 146, r. 28";2828;1646;"1 MI 146, r. 28";2828;2645;"longueur";;"aune";;;
"1 MI 146, r. 28";2828;1647;"1 MI 146, r. 28";2828;2645;"longueur";;"aune";;;
"1 MI 146, r. 28";2829;1648;"1 MI 146, r. 28";2828;2645;"longueur";;"aune";;;
"1 MI 146, r. 28";2830;1649;"1 MI 146, r. 28";2830;2646;"longueur";2,00;"aune";;;
"1 MI 146, r. 28";2830;1649;"1 MI 146, r. 28";2830;2647;"longueur";3,00;"aune des grandes";;;
"1 MI 146, r. 28";2834;1650;"1 MI 146, r. 28";2834;2649;"longueur";;"aune";;;"doublure"
"1 MI 146, r. 29";2839;1651;"1 MI 146, r. 29";2839;2654;"longueur";;"aune";;;"doublure"
"1 MI 146, r. 29";2839;1652;"1 MI 146, r. 29";2839;2654;"longueur";;"aune";;;
"1 MI 146, r. 29";2839;1653;"1 MI 146, r. 29";2839;2654;"longueur";;"aune";;;
"1 MI 146, r. 29";2841;1658;"1 MI 146, r. 29";2841;2655;"longueur";;"aune";;;
"1 MI 146, r. 29";2841;1659;"1 MI 146, r. 29";2841;2655;"longueur";;"aune";;;
"1 MI 146, r. 29";2843;1661;"1 MI 146, r. 29";2843;2656;"longueur";3,00;"demi drap";;;
"1 MI 146, r. 29";2844;1662;"1 MI 146, r. 29";2844;2657;"longueur";1,00;"pièce";;;
"1 MI 146, r. 29";2846;1663;"1 MI 146, r. 29";2846;2659;"longueur";4,00;"aune";;;
"1 MI 146, r. 29";2848;1664;"1 MI 146, r. 29";2848;2661;"longueur";;"aune";;;"doublure"
"1 MI 146, r. 29";2848;1665;"1 MI 146, r. 29";2848;2661;"longueur";;"aune";;;
"1 MI 146, r. 29";2849;1666;"1 MI 146, r. 29";2849;2662;"longueur";15,00;"aune";;;
"1 MI 146, r. 29";2850;1667;"1 MI 146, r. 29";2850;2663;"longueur";1,75;"aune";;;
"1 MI 146, r. 29";2851;1668;"1 MI 146, r. 29";2851;2664;"longueur";0,75;"aune";;;
"1 MI 146, r. 29";2852;1669;"1 MI 146, r. 29";2852;2665;"longueur";8,00;"aune";;;
"1 MI 146, r. 29";2853;1670;"1 MI 146, r. 29";2853;2666;"longueur";;"aune";;;
"1 MI 146, r. 29";2853;1671;"1 MI 146, r. 29";2853;2666;"longueur";;"aune";;;
"1 MI 146, r. 29";2853;1672;"1 MI 146, r. 29";2853;2666;"longueur";;"aune";;;
"1 MI 146, r. 29";2854;1673;"1 MI 146, r. 29";2854;2667;"longueur";6,00;"aune";;;
"1 MI 146, r. 29";2855;1674;"1 MI 146, r. 29";2855;2668;"longueur";1,50;"pièce";;;
"1 MI 146, r. 29";2855;1674;"1 MI 146, r. 29";2855;2669;"longueur";40,00;"aune";;;
"1 MI 146, r. 29";2856;1675;"1 MI 146, r. 29";2856;2670;"longueur";1,00;"pièce";;;
"1 MI 146, r. 29";2857;1676;"1 MI 146, r. 29";2857;2671;"longueur";;"aune";;;
"1 MI 146, r. 29";2857;1677;"1 MI 146, r. 29";2857;2671;"longueur";;"aune";;;
"1 MI 146, r. 29";2858;1678;"1 MI 146, r. 29";2858;2672;"longueur";4,00;"aune";;;
"1 MI 146, r. 29";2858;1678;"1 MI 146, r. 29";2858;2673;"longueur";2,00;"aune";;;
"1 MI 146, r. 29";2860;1679;"1 MI 146, r. 29";2860;2675;"longueur";5,00;"aune";;;
"1 MI 146, r. 29";2861;1680;"1 MI 146, r. 29";2861;2676;"longueur";6,00;"aune";;;
"1 MI 146, r. 29";2862;1681;"1 MI 146, r. 29";2862;2677;"longueur";36,00;"aune";;;
"1 MI 146, r. 29";2862;1681;"1 MI 146, r. 29";2862;2678;"longueur";16,50;"aune";;;
"1 MI 146, r. 29";2862;1681;"1 MI 146, r. 29";2862;2679;"longueur";16,50;"aune";;;
"1 MI 146, r. 29";2863;1682;"1 MI 146, r. 29";2863;2680;"longueur";28,00;"aune";;;
"1 MI 146, r. 29";2864;1683;"1 MI 146, r. 29";2864;2681;"longueur";19,00;"aune";;;
"1 MI 146, r. 29";2865;1684;"1 MI 146, r. 29";2865;2682;"longueur";9,00;"aune";;;
