"compte";"numTrans";"Personne";"Nombre"
"1MI 90, r. 4, R38";5767;2187;"1"
"1MI 90, r. 4, R38";5768;724;"1"
"1MI 90, r. 4, R38";5769;1845;"1"
"1MI 90, r. 4, R38";5770;2371;"1"
"1MI 90, r. 4, R38";5771;2092;"1"
"1MI 90, r. 4, R38";5771;2187;"1"
"1MI 90, r. 4, R38";5772;1880;"1"
"1MI 90, r. 4, R38";5773;2092;"1"
"1MI 90, r. 4, R38";5774;1992;"1"
"1MI 90, r. 4, R38";5775;1992;"1"
"1MI 90, r. 4, R38";5776;724;"1"
"1MI 90, r. 4, R38";5777;2382;"1"
"1MI 90, r. 4, R38";5778;2457;"1"
"1MI 90, r. 4, R38";5780;340;"1"
"1MI 90, r. 4, R38";5780;1992;"1"
"1MI 90, r. 4, R38";5781;2092;"1"
"1MI 90, r. 4, R38";5782;2092;"1"
"1MI 90, r. 4, R38";5783;685;"1"
"1MI 90, r. 4, R38";5784;724;"1"
"1MI 90, r. 4, R38";5785;83;"1"
"1MI 90, r. 4, R38";5786;2092;"1"
"1MI 90, r. 4, R38";5786;2187;"1"
"1MI 90, r. 4, R38";5787;2187;"1"
"1MI 90, r. 4, R38";5788;2368;"1"
"1MI 90, r. 4, R38";5788;2386;"1"
"1MI 90, r. 4, R38";5790;83;"1"
"1MI 90, r. 4, R38";5791;83;"1"
"1MI 90, r. 4, R38";5792;2389;"1"
"1MI 90, r. 4, R38";5792;2390;"1"
"1MI 90, r. 4, R38";5793;2396;"1"
"1MI 90, r. 4, R38";5794;83;"1"
"1MI 90, r. 4, R38";5795;2131;"1"
"1MI 90, r. 4, R38";5796;83;"1"
"1MI 90, r. 4, R38";5797;83;"1"
"1MI 90, r. 4, R38";5798;83;"1"
"1MI 90, r. 4, R38";5799;83;"1"
"1MI 90, r. 4, R38";5800;83;"1"
"1MI 90, r. 4, R38";5802;83;"1"
"1MI 90, r. 4, R38";5805;83;"1"
"1MI 90, r. 4, R38";5806;112;"4"
"1MI 90, r. 4, R38";5806;2088;"1"
"1MI 90, r. 4, R38";5807;2398;"1"
"1MI 90, r. 4, R38";5808;2399;"1"
"1MI 90, r. 4, R38";5809;2264;"1"
"1MI 90, r. 4, R38";5810;112;"6"
"1MI 90, r. 4, R38";5811;2401;"1"
"1MI 90, r. 4, R38";5812;2392;"1"
"1MI 90, r. 4, R38";5813;91;"4"
"1MI 90, r. 4, R38";5813;708;"9"
"1MI 90, r. 4, R38";5814;83;"1"
"1MI 90, r. 4, R38";5815;83;"1"
"1MI 90, r. 4, R38";5816;2402;"1"
"1MI 90, r. 4, R38";5817;83;"1"
"1MI 90, r. 4, R38";5818;2403;"1"
"1MI 90, r. 4, R38";5819;708;"3"
"1MI 90, r. 4, R38";5819;1954;"1"
"1MI 90, r. 4, R38";5819;2404;"1"
"1MI 90, r. 4, R38";5819;2405;"1"
"1MI 90, r. 4, R38";5819;2406;"1"
"1MI 90, r. 4, R38";5820;2408;"1"
"1MI 90, r. 4, R38";5821;2092;"1"
"1MI 90, r. 4, R38";5821;2187;"1"
"1MI 90, r. 4, R38";5821;2368;"1"
"1MI 90, r. 4, R38";5821;2386;"1"
"1MI 90, r. 4, R38";5822;1992;"1"
"1MI 90, r. 4, R38";5823;1992;"1"
"1MI 90, r. 4, R38";5824;1992;"1"
"1MI 90, r. 4, R38";5825;1992;"1"
"1MI 90, r. 4, R38";5826;1992;"1"
"1MI 90, r. 4, R38";5827;724;"1"
"1MI 90, r. 4, R38";5827;1845;"1"
"1MI 90, r. 4, R38";5828;1447;"1"
"1MI 90, r. 4, R38";5829;2092;"1"
"1MI 90, r. 4, R38";5829;2187;"1"
"1MI 90, r. 4, R38";5830;2304;"4"
"1MI 90, r. 4, R38";5831;724;"1"
"1MI 90, r. 4, R38";5832;1992;"1"
"1MI 90, r. 4, R38";5833;1992;"1"
"1MI 90, r. 4, R38";5834;1992;"1"
"1MI 90, r. 4, R38";5835;1992;"1"
"1MI 90, r. 4, R38";5836;1992;"1"
"1MI 90, r. 4, R38";5838;83;"1"
"1MI 90, r. 4, R38";5839;734;"1"
"1MI 90, r. 4, R38";5840;2303;"1"
"1MI 90, r. 4, R38";5841;83;"1"
"1MI 90, r. 4, R38";5842;83;"1"
"1MI 90, r. 4, R38";5843;83;"1"
"1MI 90, r. 4, R38";5845;48;"1"
"1MI 90, r. 4, R38";5846;83;"1"
"1MI 90, r. 4, R38";5848;48;"1"
"1MI 90, r. 4, R38";5850;83;"1"
"1MI 90, r. 4, R38";5851;223;"1"
"1MI 90, r. 4, R38";5852;393;"1"
"1MI 90, r. 4, R38";5853;2155;"1"
"1MI 90, r. 4, R38";5855;83;"1"
"1MI 90, r. 4, R38";5856;83;"1"
"1MI 90, r. 4, R38";5857;83;"1"
"1MI 90, r. 4, R38";5857;734;"1"
"1MI 90, r. 4, R38";5858;2303;"1"
"1MI 90, r. 4, R38";5859;2303;"1"
"1MI 90, r. 4, R38";5860;2088;"1"
"1MI 90, r. 4, R38";5861;774;"1"
"1MI 90, r. 4, R38";5862;112;"6"
"1MI 90, r. 4, R38";5864;102;"1"
"1MI 90, r. 4, R38";5865;1944;"1"
"1MI 90, r. 4, R38";5866;2084;"1"
"1MI 90, r. 4, R38";5867;2415;"1"
"1MI 90, r. 4, R38";5868;83;"1"
"1MI 90, r. 4, R38";5869;83;"1"
"1MI 90, r. 4, R38";5870;734;"1"
"1MI 90, r. 4, R38";5871;112;"2"
"1MI 90, r. 4, R38";5872;378;"1"
"1MI 90, r. 4, R38";5873;378;"1"
"1MI 90, r. 4, R38";5874;2286;"3"
"1MI 90, r. 4, R38";5875;112;"9"
"1MI 90, r. 4, R38";5876;2270;"1"
"1MI 90, r. 4, R38";5876;2417;"1"
"1MI 90, r. 4, R38";5877;3;"1"
"1MI 90, r. 4, R38";5878;2419;"1"
"1MI 90, r. 4, R38";5879;173;"1"
"1MI 90, r. 4, R38";5880;540;"1"
"1MI 90, r. 4, R38";5881;2422;"1"
"1MI 90, r. 4, R38";5882;766;"1"
"1MI 90, r. 4, R38";5883;2427;"1"
"1MI 90, r. 4, R38";5884;2231;"1"
"1MI 90, r. 4, R38";5884;2428;"1"
"1MI 90, r. 4, R38";5884;2430;"1"
"1MI 90, r. 4, R38";5884;2431;"1"
"1MI 90, r. 4, R38";5884;2432;"1"
"1MI 90, r. 4, R38";5885;2428;"1"
"1MI 90, r. 4, R38";5886;366;"1"
"1MI 90, r. 4, R38";5887;684;"1"
"1MI 90, r. 4, R38";5888;684;"1"
"1MI 90, r. 4, R38";5889;684;"1"
"1MI 90, r. 4, R38";5890;684;"1"
"1MI 90, r. 4, R38";5891;2435;"1"
"1MI 90, r. 4, R38";5892;2435;"1"
"1MI 90, r. 4, R38";5893;540;"1"
"1MI 90, r. 4, R38";5894;2436;"1"
"1MI 90, r. 4, R38";5895;13;"1"
"1MI 90, r. 4, R38";5896;13;"1"
"1MI 90, r. 4, R38";5896;48;"1"
"1MI 90, r. 4, R38";5896;734;"1"
"1MI 90, r. 4, R38";5896;2070;"1"
"1MI 90, r. 4, R38";5896;2353;"1"
"1MI 90, r. 4, R38";5897;48;"1"
"1MI 90, r. 4, R38";5897;734;"1"
"1MI 90, r. 4, R38";5897;2070;"1"
"1MI 90, r. 4, R38";5897;2353;"1"
"1MI 90, r. 4, R38";5898;540;"1"
"1MI 90, r. 4, R38";5899;540;"1"
"1MI 90, r. 4, R38";5900;1992;"1"
"1MI 90, r. 4, R38";5901;1992;"1"
"1MI 90, r. 4, R38";5902;181;"1"
