"Id";"Type";"Famille";"Nom";"Couleur";"CaracCouleur";"CaracFacture";"Ville";"Region"
6090;"F";"NA";"agneau";;;"plate";;
6091;"F";"NA";"agneau";"blanc";;;;
6092;"F";"NA";"vair";;;;;
6093;"F";"NA";"loup-cervier";;;;;
6094;"F";"NA";"gris";;;;;
6095;"F";"NA";"vair";;;;;
6096;"F";"NA";"gris";;;;;
6097;"F";"NA";"gris";;;;;
6098;"F";"NA";"gris";;;;;
6099;"E";"laine";"rouge";"rouge";;;;
6100;"F";"NA";"fourrure";;;;;
6101;"F";"NA";"agneau";"blanc";;"plate";;
6102;"F";"NA";"gris";;;;;
6103;"F";"NA";"gris";;;"fin";;
6104;"F";"NA";"fouine";;;;;
6105;"F";"NA";"écureuil";;;;;
6106;"F";"NA";"écureuil";;;;;
6107;"F";"NA";"vair";;;;;
6108;"F";"NA";"gris";;;;;
6109;"F";"NA";"vair";;;;;
6110;"F";"NA";"gris";;;;;
6111;"E";"laine";"écarlate";;;;;
6112;"F";"NA";"vair";;;;;
6113;"F";"NA";"létice";;;;;
6114;"E";"soie";"soie";"rouge";;;;
6115;"F";"NA";"vair";;;;;
6116;"F";"NA";"vair";;;;;
6117;"F";"NA";"létice";;;;;
6118;"F";"NA";"flamenche";;;;;
6119;"F";"NA";"flamenche";;;;;
6120;"F";"NA";"agneau";"noir";;;;
6121;"E";"laine";"brunette";"noir";;;;
6122;"F";"NA";"agneau";"noir";;;;
6123;"F";"NA";"vair";;;;;
6124;"E";"laine";"vert";"vert";;;;
6125;"E";"laine";"rose";"rose";;;;
6126;"E";"laine";"vert";"vert";;;;
6127;"E";"soie";"satin";;;;;
6128;"E";"laine";"rose";"rose";;;;
6129;"F";"NA";"vair";;;;;
6130;"F";"NA";"menu vair";;;;;
6131;"F";"NA";"écureuil";;;;;
6132;"E";"laine";"brunette";"noir";;;;
6133;"E";"toile";"curthie de lin";;;;;
6134;"E";"soie";"curthie de soie";;;;;
6135;"P";"NA";"chamoix";;;;;
6136;"F";"NA";"fourrure";;;;;
6137;"F";"NA";"fourrure";;;;;
6138;"F";"NA";"fourrure";;;;;
6139;"F";"NA";"martre";;;;;
6140;"E";"laine";"bruyère";;;;;
6141;"E";"laine";"naif";;;;;
6142;"E";"laine";"blanchet";"blanc";;;"maurienne";"Savoie"
6143;"E";"toile";"toile";;;;;
6144;"E";"toile";"toile";;;;;
6145;"M";"soie";"soie";"noir";;;;
6146;"M";"laine";"tresse";;;;;
6147;"M";"NA";"fil";"noir";;;;
6148;"F";"NA";"flamenche";;;;;
6149;"F";"NA";"agneau";"noir";;;;
6150;"F";"NA";"agneau";;;;;
6151;"E";"soie";"velours";"noir";;;;
6152;"F";"NA";"gris";;;"fin";;
6153;"E";"laine";"vert";"vert";;;;
6154;"F";"NA";"gris";;;"fin";;
6155;"F";"NA";"vair";;;;;
6156;"F";"NA";"gris";;;"fin";;
6157;"F";"NA";"létice";;;;;
6158;"F";"NA";"gris";;;;;
6159;"F";"NA";"écureuil";"noir";;;;
6160;"M";"NA";"fil";;;;;
6161;"M";"soie";"soie";"noir";;;;
6162;"E";"laine";"vert";"vert";;;"Montivilliers";"Normandie"
6163;"E";"laine";"rose";"rose";;;"Bernay";"Normandie"
6164;"E";"laine";"rose";"rose";;;"Bernay";"Normandie"
6165;"E";"laine";"vert";"vert";;;"Bernay";"Normandie"
6166;"F";"NA";"flamenche";;;;;
6167;"F";"NA";"loup-cervier";;;;;
6168;"F";"NA";"gris";;;"croupe";;
6169;"E";"laine";"gris";"gris";;;"Mont-Pinchon";"Normandie"
6170;"E";"laine";"rouge";"rouge";;;"Malines";"Brabant"
6171;"E";"laine";"gris";"gris";;;"Harfleur";"Normandie"
6172;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
6173;"E";"laine";"blanc";"blanc";;;"Troyes";"Champagne"
6174;"E";"laine";"gris";"gris";;;"Harfleur";"Normandie"
6175;"E";"laine";"violet";"violet";;;"Bruxelles";"Brabant"
6176;"E";"laine";"vert";"vert";;;"Bruxelles";"Brabant"
6177;"E";"laine";"violet";"violet";;;"Bruxelles";"Brabant"
6178;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
6179;"E";"laine";"yraigne";;;"fin";"Malines";"Brabant"
6180;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6181;"E";"laine";"vert";"vert";;;"Saint-Loup";"Bourgogne"
6182;"E";"laine";"blanc";"blanc";;;"Saint-Loup";"Bourgogne"
6183;"E";"laine";"yraigne";;;;"Ypres";"Flandres"
6184;"E";"laine";"tapis";"noir";;;;
6185;"E";"soie";"satin";;;;;
6186;"E";"laine";"yraigne";;;;"Malines";"Brabant"
6187;"E";"laine";"yraigne";;;;"Ypres";"Flandres"
6188;"E";"laine";"noir";"noir";;;"Verwicq";"Flandres"
6189;"E";"laine";"noir";"noir";;;"Verwicq";"Flandres"
6190;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6191;"E";"laine";"noir";"noir";;;"Saint-Loup";"Bourgogne"
6192;"E";"laine";"noir";"noir";;"fin";"Bernay";"Normandie"
6193;"E";"laine";"noir";"noir";;"fin et passant";;
6194;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6195;"E";"laine";"noir";"noir";;;"Pontoise";"île-de-France"
6196;"E";"laine";"noir";"noir";;"fin";"Douai";"Flandres"
6197;"E";"laine";"noir";"noir";;;"Douai";"Flandres"
6198;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6199;"E";"laine";"noir";"noir";;;"Saint-Marcel";"île-de-France"
6200;"E";"laine";"noir";"noir";;;"Saint-Marcel";"île-de-France"
6201;"E";"laine";"noir";"noir";;;"Saint-Marcel";"île-de-France"
6202;"E";"laine";"noir";"noir";;;"Saint-Marcel";"île-de-France"
6203;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6204;"E";"laine";"noir";"noir";;;"Bessay";"Languedoc"
6205;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6206;"E";"toile";"toile";;;;;
6207;"E";"laine";"noir";"noir";;;;
6208;"E";"laine";"noir";"noir";;;"Verwicq";"Flandres"
6209;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6210;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6211;"E";"laine";"noir";"noir";;;"Verwicq";"Flandres"
6212;"E";"laine";"noir";"noir";;;;
6213;"E";"laine";"noir";"noir";;;;
6214;"E";"laine";"noir";"noir";;;;
6215;"E";"laine";"noir";"noir";;;;
6216;"E";"laine";"noir";"noir";;;;
6217;"E";"laine";"noir";"noir";;;"Verwicq";"Flandres"
6218;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6219;"E";"laine";"noir";"noir";;;;
6220;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6221;"E";"laine";"noir";"noir";;;;
6222;"E";"laine";"noir";"noir";;;"Verwicq";"Flandres"
6223;"E";"laine";"noir";"noir";;;;
6224;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6225;"E";"laine";"noir";"noir";;;"Verwicq";"Flandres"
6226;"E";"laine";"marbré";"marbré";;;"Verwicq";"Flandres"
6227;"E";"laine";"noir";"noir";;;"Saint-Maurice";"Savoie"
6228;"E";"laine";"noir";"noir";;;;
6229;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6230;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6231;"E";"laine";"noir";"noir";;;;
6232;"E";"laine";"noir";"noir";;;;
6233;"E";"laine";"marbré";"marbré";;;"Ypres";"Flandres"
6234;"E";"laine";"noir";"noir";;;"Saint-Loup";"Bourgogne"
6235;"E";"laine";"noir";"noir";;;;
6236;"E";"laine";"noir";"noir";;;;
6237;"E";"laine";"noir";"noir";;"fin";"Saint-Maurice";"Savoie"
6238;"E";"laine";"noir";"noir";;;"Saint-Loup";"Bourgogne"
6239;"E";"laine";"noir";"noir";;;;
6240;"E";"laine";"noir";"noir";;"fin";"Bruxelles";"Brabant"
6241;"E";"laine";"noir";"noir";;;"Verwicq";"Flandres"
6242;"E";"laine";"noir";"noir";;;;
6243;"E";"laine";"noir";"noir";;;"Verwicq";"Flandres"
6244;"E";"laine";"noir";"noir";;;;
6245;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6246;"E";"laine";"blanc";"blanc";;"fin";"Bruxelles";"Brabant"
6247;"E";"laine";"yraigne";;;;"Malines";"Brabant"
6248;"F";"NA";"agneau";"noir";;;;
6249;"F";"NA";"vair";"espuré";;;;
6250;"E";"toile";"toile";;;;"Reims";"Champagne"
6251;"E";"laine";"bocacin";"noir";;;;
6252;"E";"soie";"cendal";"noir";;;;
6253;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6254;"E";"laine";"pers";"pers";;;"Rouen";"Normandie"
6255;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6256;"E";"laine";"pers";"pers";"obscur";"fin";"Saint-Loup";"Bourgogne"
6257;"E";"laine";"blanc";"blanc";;;"Verwicq";"Flandres"
6258;"E";"laine";"violet";"violet";"obscur";;"Ypres";"Flandres"
6259;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6260;"E";"laine";"vert";"vert";;;;
6261;"E";"laine";"blanc";"blanc";;;;
6262;"E";"laine";"noir";"noir";;;;
6263;"E";"laine";"blanc";"blanc";;"tondu";"Bruxelles";"Brabant"
6264;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6265;"E";"laine";"drap";;;;"Châlons-sur-Marne";"Champagne"
6266;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6267;"E";"laine";"noir";"noir";;;"Rouen";"Normandie"
6268;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6269;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6270;"E";"laine";"noir";"noir";;;"Saint-Loup";"Bourgogne"
6271;"E";"laine";"noir";"noir";;;;
6272;"E";"laine";"morée";"morée";;;"Ypres";"Flandres"
6273;"E";"laine";"noir";"noir";;;"Saint-Loup";"Bourgogne"
6274;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6275;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
6276;"E";"laine";"gris";"gris";;;"Châlons-sur-Marne";"Champagne"
6277;"E";"laine";"drap";;;;"Louvier";"Normandie"
6278;"E";"laine";"drap";;;;"Louvier";"Normandie"
6279;"E";"laine";"drap";;;;"Louvier";"Normandie"
6280;"E";"laine";"drap";;;;"Louvier";"Normandie"
6281;"E";"laine";"gris";"gris";;;"Châlons-sur-Marne";"Champagne"
6282;"E";"laine";"violet";"violet";"obscur";;"Ypres";"Flandres"
6283;"E";"laine";"gris";"gris";;;"Châlons-sur-Marne";"Champagne"
6284;"E";"laine";"drap";;;;"Saint-Loup";"Bourgogne"
6285;"E";"laine";"drap";;;;"Louvier";"Normandie"
6286;"E";"laine";"drap";;;;"Saint-Loup";"Bourgogne"
6287;"E";"laine";"morée";"morée";;"fin";"Bruxelles";"Brabant"
6288;"E";"laine";"gris";"gris";;;"Châlons-sur-Marne";"Champagne"
6289;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
6290;"E";"laine";"noir";"noir";;;"Saint-Loup";"Bourgogne"
6291;"E";"laine";"noir";"noir";;"fin";"Bruxelles";"Brabant"
6292;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6293;"E";"laine";"blanc";"blanc";;;"Verwicq";"Flandres"
6294;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6295;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6296;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6297;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6298;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6299;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6300;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
6301;"E";"laine";"drap";;;;"Viconté";"Normandie"
6302;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6303;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6304;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6305;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6306;"E";"laine";"rose";"rose";;;"Bruxelles";"Brabant"
6307;"E";"laine";"noir";"noir";;;"Viconté";"Normandie"
6308;"E";"laine";"noir";"noir";;;"Gignac";"Languedoc"
6309;"E";"laine";"gris";"gris";;;"Montivilliers";"Normandie"
6310;"E";"laine";"bruyère";"bruyère";;;"Montivilliers";"Normandie"
6311;"E";"laine";"blanc";"blanc";;;;
6312;"E";"laine";"gris";"gris";;;"Allemagne";"Allemagne"
6313;"E";"soie";"satin";"noir";;;;
6314;"E";"laine";"sarge";"rouge";;;;
6315;"E";"toile";"toile";"blanc";;;;
6316;"E";"toile";"mantil";;;;"Reims";"Champagne"
6317;"E";"toile";"tuillalia";;;;"Reims";"Champagne"
6318;"M";"soie";"soie";"vert";;;;
6319;"E";"soie";"soie";"rouge";;;;
6320;"M";"NA";"fil";;;;;
6321;"E";"toile";"toile";;;;;
6322;"E";"mélangé";"futaine";;;;;
6323;"M";"NA";"coton";;;;;
6324;"E";"toile";"toile";;;;;
6325;"P";"NA";"chien";;;;;
6326;"F";"NA";"vair";;;;;
6327;"F";"NA";"létice";;;;;
6328;"E";"laine";"écarlate";"rouge";;;;
6329;"E";"laine";"sarge";;;;"Gand";"Flandres"
6330;"E";"laine";"noir";"noir";;;;
6331;"E";"laine";"noir";"noir";;;;
6332;"E";"laine";"pers";"pers";;;"Saint-Loup";"Bourgogne"
6333;"E";"laine";"noir";"noir";;;;
6334;"E";"soie";"taffetas";"noir";;;;
6335;"E";"soie";"taffetas";"noir";;;;
6336;"E";"laine";"noir";"noir";;;;
6337;"M";"soie";"soie";;;"fin";;
6338;"M";"soie";"tresse";;;;;
6339;"E";"mélangé";"futaine";"blanc";;;;
6340;"E";"laine";"bocacin";"pers";;;;
6341;"M";"NA";"fil";"noir";;;;
6342;"E";"laine";"noir";"noir";;;"Bessay";"Languedoc"
6343;"E";"laine";"noir";"noir";;;;
6344;"E";"laine";"noir";"noir";;;;
6345;"E";"laine";"noir";"noir";;;;
6346;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6347;"F";"NA";"fourrure";;;;;
6348;"E";"soie";"satin";"noir";;;;
6349;"F";"NA";"agneau";;;;;
6350;"E";"soie";"cendal";"pers";;;;
6351;"E";"soie";"cendal";"noir";;"renforçé";;
6352;"E";"laine";"bocacin";"pers";;;;
6353;"M";"soie";"soie";;;;;
6354;"M";"NA";"fil";;;;;
6355;"E";"laine";"bocacin";"blanc";;;;
6356;"E";"toile";"toile";"blanc";;;;
6357;"E";"soie";"cendal";"pers";;"double";;
6358;"M";"soie";"tresse";"noir";;;;
6359;"M";"soie";"soie";"pers";;;;
6360;"F";"NA";"gris";;;"fin";;
6361;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6362;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6363;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6364;"E";"laine";"rose";"rose";;;"Verwicq";"Flandres"
6365;"E";"laine";"noir";"noir";;;"Châlons-sur-Marne";"Champagne"
6366;"E";"laine";"noir";"noir";;;"Louvier";"Normandie"
6367;"E";"laine";"noir";"noir";;;"Bessay";"Languedoc"
6368;"E";"laine";"noir";"noir";;;;
6369;"E";"laine";"noir";"noir";;"fin";"Malines";"Brabant"
6370;"E";"laine";"violet";"violet";"obscur";;"Malines";"Brabant"
6371;"E";"laine";"noir";"noir";;;"Saint-Loup";"Bourgogne"
6372;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6373;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6374;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6375;"E";"laine";"noir";"noir";;;"Saint-Loup";"Bourgogne"
6376;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6377;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6378;"E";"laine";"noir";"noir";;;"louvier";"Normandie"
6379;"E";"laine";"violet";"violet";;;"Malines";"Brabant"
6380;"E";"laine";"noir";"noir";;;"Bruxelles";"Brabant"
6381;"M";"NA";"tissu";;;;;
6382;"E";"laine";"noir";"noir";;;"Bruxelles";"Brabant"
6383;"E";"laine";"morée";"morée";;;"Ypres";"Flandres"
6384;"E";"laine";"marbré";"marbré";;;"Verwicq";"Flandres"
6385;"E";"laine";"blanc";"blanc";;;"Saint-Loup";"Bourgogne"
6386;"E";"laine";"marbré";"marbré";;;"Verwicq";"Flandres"
6387;"E";"laine";"naif";;;;"Châlons-sur-Marne";"Champagne"
6388;"E";"laine";"noir";"noir";;;"Louvier";"Normandie"
6389;"E";"laine";"noir";"noir";;;"Saint-Loup";"Bourgogne"
6390;"E";"laine";"noir";"noir";;;"Louvier";"Normandie"
6391;"E";"laine";"violet";"violet";;;"Malines";"Brabant"
6392;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
6393;"E";"laine";"noir";"noir";;;;
6394;"E";"laine";"noir";"noir";;;;
6395;"E";"laine";"noir";"noir";;;"Ypres";"Flandres"
6396;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6397;"E";"laine";"gris";"gris";;;"Allemagne";"Allemagne"
6398;"E";"laine";"noir";"noir";;;"Bruxelles";"Brabant"
6399;"E";"laine";"noir";"noir";;"tondu et mouillé";"Bruxelles";"Brabant"
6400;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6401;"E";"laine";"gris";"gris";;;"Saint-Loup";"Bourgogne"
6402;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6403;"E";"laine";"blanc";"blanc";;;;
6404;"E";"laine";"noir";"noir";;;;
6405;"M";"soie";"tissu";"noir";;;;
6406;"E";"laine";"noir";"noir";;;"Bruxelles";"Brabant"
6407;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6408;"E";"laine";"violet";"violet";;;"Ypres";"Flandres"
6409;"E";"laine";"morée";"morée";;"fin";"Bruxelles";"Brabant"
6410;"E";"laine";"bruyère";"bruyère";;;;
6411;"E";"laine";"morée";"morée";;;"Bruxelles";"Brabant"
6412;"E";"laine";"morée";"morée";;"fin";"Ypres";"Flandres"
6413;"E";"laine";"morée";"morée";;"fin";"Montivilliers";"Normandie"
6414;"E";"laine";"rouge";"rouge";;;"Bruges";"Flandres"
6415;"E";"laine";"drap";;;;;
6416;"E";"laine";"violet";"violet";;;"Bruxelles";"Brabant"
6417;"E";"laine";"pers";"pers";;"obscur";"Montivilliers";"Normandie"
6418;"E";"laine";"gris";"gris";;;"Allemagne";"Allemagne"
6419;"E";"laine";"gris";"gris";;;"Aubertans";"champagne"
6420;"E";"laine";"blanc";"blanc";;;"Ales";"inconnue"
6421;"E";"laine";"morée";"morée";;;"Rouen";"Normandie"
6422;"E";"laine";"morée";"morée";;;"Honfleur";"Normandie"
6423;"F";"NA";"vair";"esgrone";;;;
6424;"E";"laine";"noir";"noir";;;;
6425;"F";"NA";"gris";;;;;
6426;"E";"soie";"brocard";;;;;
6427;"F";"NA";"gris";;;;;
6428;"F";"NA";"loup-cervier";;;;;
6429;"F";"NA";"renard";;;;;
6430;"E";"laine";"blanc";"blanc";;;;
6431;"F";"NA";"martre";;;;;
6432;"E";"soie";"camelot";;;;;
6433;"F";"NA";"agneau";;;;;
6434;"F";"NA";"écureuil";"rouge";;;;
6435;"F";"NA";"létice";;;;;
6436;"F";"NA";"gris";;;"fin";;
6437;"F";"NA";"vair";;;;;
6438;"F";"NA";"vair";;;;;
6439;"F";"NA";"gris";;;;;
6440;"F";"NA";"écureuil";;;;;
6441;"F";"NA";"écureuil";;;;;
6442;"F";"NA";"écureuil";;;;;
6443;"E";"soie";"velours";"noir";;;;
6444;"E";"laine";"rouge";"rouge";;;"Malines";"Brabant"
6445;"E";"laine";"rose";"rose";;;"Bruges";"Flandres"
6446;"E";"laine";"noir";"noir";;;"Louvain";"Brabant"
6447;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6448;"E";"laine";"noir";"noir";;;;
6449;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6450;"E";"laine";"noir";"noir";;"fin";"Louvain";"Brabant"
6451;"E";"laine";"noir";"noir";;"fin";"Louvain";"Brabant"
6452;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6453;"E";"laine";"noir";"noir";;"fin";"Louvain";"Brabant"
6454;"E";"laine";"blanc";"blanc";;;"Verwicq";"Flandres"
6455;"E";"laine";"morée";"morée";;;"Ypres";"Flandres"
6456;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6457;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6458;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6459;"E";"laine";"noir";"noir";;;;
6460;"E";"laine";"morée";"morée";;;"Ypres";"Flandres"
6461;"O";"NA";"feuil etain dor";"morée";;;;
6462;"E";"laine";"drap";;;;"Ypres";"Flandres"
6463;"E";"laine";"marbré";"marbré";;;"Louvier";"Normandie"
6464;"E";"laine";"rouge";"rouge";;;"Bernay";"Normandie"
6465;"E";"laine";"noir";"noir";;;"Louvier";"Normandie"
6466;"E";"laine";"noir";"noir";;;"Louvier";"Normandie"
6467;"E";"laine";"gris";"gris";"blanc";;"Montivilliers";"Normandie"
6468;"E";"laine";"noir";"noir";;;"Louvier";"Normandie"
6469;"E";"laine";"gris";"gris";"blanc";;"Montivilliers";"Normandie"
6470;"E";"laine";"gris";"gris";;;"Montivilliers";"Normandie"
6471;"E";"laine";"vert";"vert";;;;
6472;"E";"laine";"vert";"vert";"gay";"fin";"Bruxelles";"Brabant"
6473;"E";"laine";"écarlate";"vermeil";;;"Bruxelles";"Brabant"
6474;"E";"laine";"blanc";"blanc";;;"Verwicq";"Flandres"
6475;"E";"laine";"rouge";"rouge";;;"Ypres";"Flandres"
6476;"E";"laine";"rouge";"rouge";;;"Bruges";"Flandres"
6477;"E";"laine";"noir";"noir";;"fin";;
6478;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6479;"E";"laine";"vert";"vert";;;"Rouen";"Normandie"
6480;"F";"NA";"gris";;;;;
6481;"F";"NA";"vair";"espuré";;;;
6482;"F";"NA";"gris";;;;;
6483;"F";"NA";"gris";;;;;
6484;"F";"NA";"écureuil";;;;;
6485;"F";"NA";"renard";;;;;
6486;"F";"NA";"fouine";;;;;
6487;"E";"laine";"rouge";"rouge";;;"Ypres";"Flandres"
6488;"F";"NA";"écureuil";"noir";;;;
6489;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6490;"E";"laine";"rouge";"rouge";;;"Bernay";"Normandie"
6491;"E";"laine";"noir";"noir";;;"Malines";"Brabant"
6492;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6493;"F";"NA";"vair";"espuré";;;;
6494;"E";"laine";"rouge";"rouge";;"mouillé et tondu";"Malines";"Brabant"
6495;"E";"laine";"rouge";"rouge";;"mouillé et tondu";"Malines";"Brabant"
6496;"E";"laine";"morée";"morée";;;"Ypres";"Flandres"
6497;"E";"laine";"noir";"noir";;;"Bernay";"Normandie"
6498;"E";"laine";"rouge";"rouge";;;"Ypres";"Flandres"
6499;"E";"laine";"rouge";"rouge";;"tondu";"Malines";"Brabant"
6500;"E";"laine";"vert";"vert";;;"Abbeville";"Normandie"
6501;"E";"laine";"vert";"vert";;;"Louvier";"Normandie"
6502;"E";"laine";"vert";"vert";;;"Gand";"Flandres"
6503;"E";"laine";"vert";"vert";;;"Louvier";"Normandie"
6504;"E";"laine";"vert";"vert";;;"Louvier";"Normandie"
6505;"E";"laine";"pers";"pers";;;"Saint-Loup";"Bourgogne"
6506;"E";"laine";"pers";"pers";;;"Louvier";"Normandie"
6507;"E";"laine";"pers";"pers";;;"Louvier";"Normandie"
6508;"E";"laine";"pers";"pers";;;"Chartres";"Berry"
6509;"E";"laine";"vert";"vert";;;"Chartres";"Berry"
6510;"E";"laine";"pers";"pers";;;"Saint-Loup";"Bourgogne"
6511;"E";"laine";"pers";"pers";;;"Saint-Loup";"Bourgogne"
6512;"E";"laine";"pers";"pers";;;"Chartres";"Berry"
6513;"E";"laine";"pers";"pers";;;"Saint-Loup";"Bourgogne"
6514;"E";"laine";"rouge";"rouge";;;"Bruxelles";"Brabant"
6515;"E";"laine";"vert";"vert";;;"Bruxelles";"Brabant"
6516;"E";"laine";"vert";"vert";;;"Bruxelles";"Brabant"
6517;"F";"NA";"fourrure";;;;;
6518;"F";"NA";"fourrure";;;;;
6519;"E";"mélangé";"futaine";"blanc";;;;
6520;"M";"soie";"soie";"rouge";;;;
6521;"M";"NA";"coton";;;;;
6522;"F";"NA";"fourrure";;;;;
6523;"E";"laine";"noir";"noir";;;;
6524;"E";"soie";"velours";"noir";;;;
6525;"E";"laine";"noir";"noir";;;;
6526;"E";"toile";"toile";;;;;
6527;"M";"soie";"soie";;;;;
6528;"M";"laine";"fil";;;;;
6529;"E";"toile";"toile";;;;;
6530;"M";"NA";"bouton";;;"argent doré émaillé";;
6531;"E";"laine";"noir";"noir";;;;
6532;"E";"laine";"noir";"noir";;;;
6533;"F";"NA";"agneau";"noir";;;;
6534;"M";"soie";"soie";;;;;
6535;"M";"NA";"fil";;;;;
6536;"E";"toile";"toile";;;;;
6537;"E";"laine";"pers";"pers";;;"Montivilliers";"Normandie"
6538;"E";"laine";"violet";"violet";;;"Bruxelles";"Brabant"
6539;"E";"soie";"velours";"noir";;;;
6540;"M";"NA";"fil";;;;;
6541;"M";"soie";"soie";;;;;
6542;"M";"soie";"fil d'or";;;;;
6543;"M";"soie";"soie";;;;;
6544;"P";"NA";"chamoix";;;;;
6545;"E";"laine";"écarlate";"rouge";;;;
6546;"F";"NA";"écureuil";;;"pointe";;
6547;"F";"NA";"agneau";;;;;
6548;"F";"NA";"fourrure";;;;;
6549;"M";"soie";"tissu";"noir";;;;
6550;"F";"NA";"vair";"espuré";;;;
6551;"E";"soie";"camelot";"noir";;;;
6552;"E";"soie";"satin";"noir";;;;
6553;"E";"laine";"noir";"noir";;;"Ypres";"Flandres"
6554;"E";"laine";"noir";"noir";;;;
6555;"E";"laine";"gris";"gris";;;"Bocles";"inconnue"
6556;"E";"laine";"gris";"gris";;;"Aubertans";"champagne"
6557;"E";"laine";"naif";"brun";;;"Allemagne";"Allemagne"
6558;"E";"laine";"gris";"gris";;;"Allemagne";"Allemagne"
6559;"E";"laine";"blanchet";"blanc";;;;
6560;"E";"soie";"drap d'or";;;"fin et bon";;
6561;"E";"soie";"brocard d'or";;;;;
6562;"E";"toile";"toile";;;;;
6563;"E";"toile";"toile";;;;;
6564;"M";"NA";"épingle";;;;;
6565;"E";"soie";"soie";;;;;
6566;"E";"soie";"soie";;;;;
6567;"E";"toile";"toile";"blanc";;;;
6568;"E";"laine";"violet";"violet";;;"Bruxelles";"Brabant"
6569;"E";"laine";"blanc";"blanc";;;;
6570;"E";"laine";"rose";"rose";;;"Bruxelles";"Brabant"
6571;"E";"laine";"vert";"vert";;;"Bernay";"Normandie"
6572;"E";"laine";"rouge";"rouge";;"fin";"Malines";"Brabant"
6573;"E";"laine";"violet";"violet";;;"Bruxelles";"Brabant"
6574;"E";"laine";"vert";"vert";;;"Bernay";"Normandie"
6575;"E";"laine";"rouge";"rouge";;"fin";"Malines";"Brabant"
6576;"E";"laine";"rouge";"rouge";;"fin";"Malines";"Brabant"
6577;"F";"NA";"vair";;;;;
6578;"F";"NA";"vair";;;;;
6579;"F";"NA";"vair";;;;;
6580;"F";"NA";"gris";;;;;
6581;"F";"NA";"écureuil";"noir";;;;
6582;"E";"soie";"camelot";"pers";;;;
