"compte";"numTrans";"idTravaille"
"1 MI 146, B2, R24";2629;812
"1 MI 146, B2, R24";2629;814
"1 MI 146, B2, R24";2629;815
"1 MI 146, B2, R24";2629;816
"1 MI 146, B2, R24";2629;817
"1 MI 146, B2, R24";2629;818
"1 MI 146, B2, R24";2629;819
"1 MI 146, B2, R24";2629;820
"1 MI 146, B2, R24";2629;821
"1 MI 146, B2, R24";2652;823
"1 MI 146, B2, R24";2656;825
"1 MI 146, B2, R24";2663;825
"1 MI 146, B2, R24";2669;825
"1 MI 146, B2, R24";2673;825
"1 MI 146, B2, R24";2674;825
"1 MI 146, B2, R24";2675;825
"1 MI 146, B2, R24";2693;827
"1 MI 146, B2, R24";2704;829
"1 MI 146, B2, R24";2715;831
"1 MI 146, B2, R24";2730;833
"1 MI 146, B2, R24";2733;835
"1 MI 146, B2, R24";2733;836
"1 MI 146, B2, R24";2740;838
"1 MI 146, B2, R24";2741;838
"1 MI 146, B2, R24";2742;838
"1 MI 146, B2, R24";2743;838
"1 MI 146, B2, R24";2744;838
"1 MI 146, B2, R24";2745;838
"1 MI 146, B2, R24";2746;838
"1 MI 146, B2, R24";2747;838
"1 MI 146, B2, R24";2748;838
"1 MI 146, B2, R24";2749;838
"1 MI 146, B2, R24";2750;838
"1 MI 146, B2, R24";2751;838
"1 MI 146, B2, R24";2752;838
"1 MI 146, B2, R24";2753;838
"1 MI 146, B2, R24";2760;840
"1 MI 146, B2, R24";2761;840
"1 MI 146, B2, R24";2764;842
"1 MI 146, B2, R24";2769;844
"1 MI 146, B3, R32";4480;1160
"1 MI 146, B3, R32";4481;1164
"1 MI 146, B3, R32";4482;1162
"1 MI 146, B3, R32";4483;1166
"1 MI 146, B3, R32";4484;1168
"1 MI 146, B3, R32";4492;1170
"1 MI 146, B3, R32";4497;1172
"1 MI 146, B3, R32";4497;1174
"1 MI 146, B3, R32";4498;1172
"1 MI 146, B3, R32";4498;1174
"1 MI 146, B3, R32";4499;1172
"1 MI 146, B3, R32";4499;1174
"1 MI 146, B3, R32";4500;1172
"1 MI 146, B3, R32";4500;1174
"1 MI 146, B3, R32";4501;1172
"1 MI 146, B3, R32";4501;1174
"1 MI 146, B3, R32";4502;1172
"1 MI 146, B3, R32";4502;1174
"1 MI 146, B3, R32";4503;1172
"1 MI 146, B3, R32";4503;1174
"1 MI 146, B3, R32";4504;1172
"1 MI 146, B3, R32";4504;1174
"1 MI 146, B3, R32";4505;1172
"1 MI 146, B3, R32";4505;1174
"1 MI 146, B3, R32";4506;1172
"1 MI 146, B3, R32";4506;1174
"1 MI 146, B3, R32";4509;1176
"1 MI 146, B3, R32";4510;1176
"1 MI 146, B3, R32";4511;1176
"1 MI 146, B3, R32";4512;1176
"1 MI 146, B3, R32";4515;1176
"1 MI 146, B3, R32";4525;1178
"1 MI 146, B3, R32";4536;1180
"1 MI 146, B3, R32";4537;1183
"1 MI 146, B3, R32";4541;1185
"1 MI 146, B3, R32";4542;1187
"1 MI 146, B3, R32";4542;1188
"1 MI 146, B3, R33";4578;1191
"1 MI 146, B3, R33";4579;1193
"1 MI 146, B3, R33";4581;1195
"1 MI 146, B3, R33";4583;1197
"1 MI 146, B3, R33";4584;1199
"1 MI 146, B3, R33";4585;1201
"1 MI 146, B3, R33";4586;1203
"1 MI 146, B3, R33";4597;1205
"1 MI 146, B3, R33";4598;1207
"1 MI 146, B3, R33";4598;1209
"1 MI 146, B3, R33";4606;1211
"1 MI 146, B3, R33";4606;1213
"1 MI 146, B3, R33";4607;1211
"1 MI 146, B3, R33";4607;1213
"1 MI 146, B3, R33";4608;1211
"1 MI 146, r. 28";2785;846
"1 MI 146, r. 28";2785;847
"1 MI 146, r. 28";2793;850
"1 MI 146, r. 28";2794;850
"1 MI 146, r. 28";2795;850
"1 MI 146, r. 28";2796;850
"1 MI 146, r. 28";2797;850
"1 MI 146, r. 28";2798;850
"1 MI 146, r. 28";2799;850
"1 MI 146, r. 28";2801;850
"1 MI 146, r. 28";2802;850
"1 MI 146, r. 28";2803;850
"1 MI 146, r. 28";2804;850
"1 MI 146, r. 28";2805;850
"1 MI 146, r. 28";2806;850
"1 MI 146, r. 28";2807;850
"1 MI 146, r. 28";2808;850
"1 MI 146, r. 28";2809;850
"1 MI 146, r. 28";2810;850
"1 MI 146, r. 28";2811;850
"1 MI 146, r. 28";2813;850
"1 MI 146, r. 28";2814;850
"1 MI 146, r. 28";2816;853
"1 MI 146, r. 28";2817;853
"1 MI 146, r. 28";2818;853
"1 MI 146, r. 28";2819;855
"1 MI 146, r. 28";2820;857
"1 MI 146, r. 28";2827;859
"1 MI 146, r. 28";2828;859
"1 MI 146, r. 28";2830;859
"1 MI 146, r. 28";2831;859
"1 MI 146, r. 29";2839;861
"1 MI 146, r. 29";2840;863
"1 MI 146, r. 29";2840;871
"1 MI 146, r. 29";2841;865
"1 MI 146, r. 29";2843;869
"1 MI 146, r. 29";2843;871
"1 MI 146, r. 29";2844;869
"1 MI 146, r. 29";2844;871
"1 MI 146, r. 29";2845;869
"1 MI 146, r. 29";2845;871
"1 MI 146, r. 29";2846;869
"1 MI 146, r. 29";2846;871
"1 MI 146, r. 29";2847;869
"1 MI 146, r. 29";2847;871
"1 MI 146, r. 29";2848;869
"1 MI 146, r. 29";2848;871
"1 MI 146, r. 29";2849;869
"1 MI 146, r. 29";2849;871
"1 MI 146, r. 29";2850;869
"1 MI 146, r. 29";2850;871
"1 MI 146, r. 29";2851;869
"1 MI 146, r. 29";2851;871
"1 MI 146, r. 29";2852;869
"1 MI 146, r. 29";2852;871
"1 MI 146, r. 29";2853;869
"1 MI 146, r. 29";2853;871
"1 MI 146, r. 29";2854;869
"1 MI 146, r. 29";2854;871
"1 MI 146, r. 29";2855;869
"1 MI 146, r. 29";2855;871
"1 MI 146, r. 29";2856;869
"1 MI 146, r. 29";2856;871
"1 MI 146, r. 29";2857;869
"1 MI 146, r. 29";2857;871
"1 MI 146, r. 29";2858;869
"1 MI 146, r. 29";2858;871
"1 MI 146, r. 29";2859;869
"1 MI 146, r. 29";2859;871
"1 MI 146, r. 29";2860;869
"1 MI 146, r. 29";2860;871
"1 MI 146, r. 29";2862;869
"1 MI 146, r. 29";2862;871
"1 MI 146, r. 29";2863;869
"1 MI 146, r. 29";2863;871
"1 MI 146, r. 29";2864;869
"1 MI 146, r. 29";2864;871
"1 MI 146, r. 29";2865;869
"1 MI 146, r. 29";2865;871
"1 MI 146, r. 29";2866;869
"1 MI 146, r. 29";2866;871
"1 MI 146, r. 29";2867;869
"1 MI 146, r. 29";2867;871
"1 MI 146, r. 29";2868;869
"1 MI 146, r. 29";2868;871
"1 MI 146, r. 29";2869;869
"1 MI 146, r. 29";2869;871
"1 MI 146, r. 29";2870;869
"1 MI 146, r. 29";2870;871
"1 MI 146, r. 29";2871;869
"1 MI 146, r. 29";2871;871
"1 MI 146, r. 29";2872;869
"1 MI 146, r. 29";2872;871
"1 MI 146, r. 29";2873;869
"1 MI 146, r. 29";2873;871
"1 MI 146, r. 29";2874;869
"1 MI 146, r. 29";2874;871
"1 MI 146, r. 29";2875;869
"1 MI 146, r. 29";2875;871
"1 MI 146, r. 29";2876;869
"1 MI 146, r. 29";2876;871
"1 MI 146, r. 29";2877;869
"1 MI 146, r. 29";2877;871
"1 MI 146, r. 29";2878;869
"1 MI 146, r. 29";2878;871
"1 MI 146, r. 29";2879;869
"1 MI 146, r. 29";2880;871
"1 MI 146, r. 29";2903;873
"1 MI 146, r. 30";2918;875
"1 MI 146, r. 30";2919;875
"1 MI 146, r. 30";2920;875
"1 MI 146, r. 30";2921;875
"1 MI 146, r. 30";2922;875
"1 MI 146, r. 30";2923;875
"1 MI 146, r. 30";2925;875
"1 MI 146, r. 30";2926;875
"1 MI 146, r. 30";2927;875
"1 MI 146, r. 30";2928;875
"1 MI 146, r. 30";2929;875
"1 MI 146, r. 30";2930;875
"1 MI 146, r. 30";2931;875
"1 MI 146, r. 30";2932;881
"1 MI 146, r. 30";2934;877
"1 MI 146, r. 30";2934;879
"1 MI 146, r. 30";2935;881
"1 MI 146, r. 30";2936;881
"1 MI 146, r. 30";2937;881
"1 MI 146, r. 30";2938;881
"1 MI 146, r. 30";2939;881
"1 MI 146, r. 30";2940;881
"1 MI 146, r. 30";2941;881
"1 MI 146, r. 30";2942;881
"1 MI 146, r. 30";2943;881
"1 MI 146, r. 30";2944;881
"1 MI 146, r. 30";2945;881
"1 MI 146, r. 30";2946;881
"1 MI 146, r. 30";2947;881
"1 MI 146, r. 30";2948;881
"1 MI 146, r. 30";2949;881
"1 MI 146, r. 30";2950;881
"1 MI 146, r. 30";2951;881
"1 MI 146, r. 30";2953;883
"1 MI 146, r. 30";2953;887
"1 MI 146, r. 30";2953;889
"1 MI 146, r. 30";2953;891
"1 MI 146, r. 30";2953;893
"1 MI 146, r. 30";2954;883
"1 MI 146, r. 30";2954;887
"1 MI 146, r. 30";2954;889
"1 MI 146, r. 30";2954;891
"1 MI 146, r. 30";2954;893
"1 MI 146, r. 30";2955;883
"1 MI 146, r. 30";2955;887
"1 MI 146, r. 30";2955;889
"1 MI 146, r. 30";2955;891
"1 MI 146, r. 30";2955;893
"1 MI 146, r. 30";2956;883
"1 MI 146, r. 30";2956;887
"1 MI 146, r. 30";2956;889
"1 MI 146, r. 30";2956;891
"1 MI 146, r. 30";2956;893
"1 MI 146, r. 30";2957;883
"1 MI 146, r. 30";2957;887
"1 MI 146, r. 30";2957;889
"1 MI 146, r. 30";2957;891
"1 MI 146, r. 30";2957;893
"1 MI 146, r. 30";2958;883
"1 MI 146, r. 30";2958;887
"1 MI 146, r. 30";2958;889
"1 MI 146, r. 30";2958;891
"1 MI 146, r. 30";2958;893
"1 MI 146, r. 30";2959;883
"1 MI 146, r. 30";2959;887
"1 MI 146, r. 30";2959;889
"1 MI 146, r. 30";2959;891
"1 MI 146, r. 30";2959;893
"1 MI 146, r. 30";2960;883
"1 MI 146, r. 30";2960;887
"1 MI 146, r. 30";2960;889
"1 MI 146, r. 30";2960;891
"1 MI 146, r. 30";2960;893
"1 MI 146, r. 30";2961;883
"1 MI 146, r. 30";2961;887
"1 MI 146, r. 30";2961;889
"1 MI 146, r. 30";2961;891
"1 MI 146, r. 30";2961;893
"1 MI 146, r. 30";2962;883
"1 MI 146, r. 30";2962;887
"1 MI 146, r. 30";2962;889
"1 MI 146, r. 30";2962;891
"1 MI 146, r. 30";2962;893
"1 MI 146, r. 30";2963;883
"1 MI 146, r. 30";2963;887
"1 MI 146, r. 30";2963;889
"1 MI 146, r. 30";2963;891
"1 MI 146, r. 30";2963;893
"1 MI 146, r. 30";2964;883
"1 MI 146, r. 30";2964;887
"1 MI 146, r. 30";2964;889
"1 MI 146, r. 30";2964;891
"1 MI 146, r. 30";2964;893
"1 MI 146, r. 30";2965;883
"1 MI 146, r. 30";2965;887
"1 MI 146, r. 30";2965;889
"1 MI 146, r. 30";2965;891
"1 MI 146, r. 30";2965;893
"1 MI 146, r. 30";2966;883
"1 MI 146, r. 30";2966;887
"1 MI 146, r. 30";2966;889
"1 MI 146, r. 30";2966;891
"1 MI 146, r. 30";2966;893
"1 MI 146, r. 30";2967;883
"1 MI 146, r. 30";2967;887
"1 MI 146, r. 30";2967;889
"1 MI 146, r. 30";2967;891
"1 MI 146, r. 30";2967;893
"1 MI 146, r. 30";2968;883
"1 MI 146, r. 30";2968;887
"1 MI 146, r. 30";2968;889
"1 MI 146, r. 30";2968;891
"1 MI 146, r. 30";2968;893
"1 MI 146, r. 30";2969;887
"1 MI 146, r. 30";2969;889
"1 MI 146, r. 30";2969;891
"1 MI 146, r. 30";2969;893
"1 MI 146, r. 30";2970;883
"1 MI 146, r. 30";2970;887
"1 MI 146, r. 30";2970;889
"1 MI 146, r. 30";2970;891
"1 MI 146, r. 30";2970;893
"1 MI 146, r. 30";2971;883
"1 MI 146, r. 30";2971;887
"1 MI 146, r. 30";2971;889
"1 MI 146, r. 30";2971;891
"1 MI 146, r. 30";2971;893
"1 MI 146, r. 30";2972;883
"1 MI 146, r. 30";2972;887
"1 MI 146, r. 30";2972;889
"1 MI 146, r. 30";2972;891
"1 MI 146, r. 30";2972;893
"1 MI 146, r. 30";2973;883
"1 MI 146, r. 30";2973;887
"1 MI 146, r. 30";2973;889
"1 MI 146, r. 30";2973;891
"1 MI 146, r. 30";2973;893
"1 MI 146, r. 30";2974;883
"1 MI 146, r. 30";2974;887
"1 MI 146, r. 30";2974;889
"1 MI 146, r. 30";2974;891
"1 MI 146, r. 30";2974;893
"1 MI 146, r. 30";2975;883
"1 MI 146, r. 30";2975;887
"1 MI 146, r. 30";2975;889
"1 MI 146, r. 30";2975;891
"1 MI 146, r. 30";2975;893
"1 MI 146, r. 30";2976;883
"1 MI 146, r. 30";2976;887
"1 MI 146, r. 30";2976;889
"1 MI 146, r. 30";2976;891
"1 MI 146, r. 30";2976;893
"1 MI 146, r. 30";2979;883
"1 MI 146, r. 30";2979;887
"1 MI 146, r. 30";2979;889
"1 MI 146, r. 30";2979;891
"1 MI 146, r. 30";2979;893
"1 MI 146, r. 30";2981;895
"1 MI 146, r. 30";2982;895
"1 MI 146, r. 30";2983;895
"1 MI 146, r. 30";2984;895
"1 MI 146, r. 30";2985;895
"1 MI 146, r. 30";2986;895
"1 MI 146, r. 30";2987;895
"1 MI 146, r. 30";2989;895
"1 MI 146, r. 30";2990;895
"1 MI 146, r. 30";2991;895
"1 MI 146, r. 30";2992;895
"1 MI 146, r. 30";2993;895
"1 MI 146, r. 30";2994;895
"1 MI 146, r. 30";2995;895
"1 MI 146, r. 30";2996;895
"1 MI 146, r. 30";2997;895
"1 MI 146, r. 30";2998;895
"1 MI 146, r. 30";2999;895
"1 MI 146, r. 30";3000;895
"1 MI 146, r. 30";3001;895
"1 MI 146, r. 30";3003;895
"1 MI 146, r. 30";3004;895
"1 MI 146, r. 30";3005;895
"1 MI 146, r. 30";3006;895
"1 MI 146, r. 30";3019;897
"1 MI 146, r. 30";3019;901
"1 MI 146, r. 30";3021;901
"1 MI 146, r. 30";3022;901
"1 MI 146, r. 30";3023;901
"1 MI 146, r. 30";3024;901
"1 MI 146, r. 30";3025;901
"1 MI 146, r. 30";3026;901
"1 MI 146, r. 30";3027;901
"1 MI 146, r. 30";3028;901
"1 MI 146, r. 30";3029;899
"1 MI 146, r. 30";3032;901
"1 MI 146, r. 4, R36";5120;1392
"1 MI 146, r. 4, R36";5120;1394
"1 MI 146, r. 4, R36";5121;1392
"1 MI 146, r. 4, R36";5121;1394
"1 MI 146, r. 4, R36";5121;1398
"1 MI 146, r. 4, R36";5122;1396
"1 MI 146, r. 4, R36";5123;1396
"1 MI 146, r. 4, R36";5131;1400
"1 MI 146, r. 4, R36";5132;1398
"1 MI 146, r. 4, R36";5133;1400
"1 MI 146, r. 4, R36";5151;1402
"1 MI 146, r. 4, R36";5152;1404
"1 MI 146, r. 4, R36";5172;1406
"1 MI 146, r. 4, R36";5177;1409
"1 MI 146, r. 4, R36";5186;1411
"1 MI 146, r. 4, R37";5236;1415
"1 MI 146, r. 4, R37";5237;1413
"1 MI 146, r. 4, R37";5238;1417
"1 MI 146, r. 4, R37";5239;1417
"1 MI 146, r. 4, R37";5240;1417
"1 MI 146, r. 4, R37";5241;1417
"1 MI 146, r. 4, R37";5241;1419
"1 MI 146, r. 4, R37";5242;1417
"1 MI 146, r. 4, R37";5243;1417
"1 MI 146, r. 4, R37";5244;1417
"1 MI 146, r. 4, R37";5245;1417
"1 MI 146, r. 4, R37";5246;1419
"1 MI 146, r. 4, R37";5258;1421
"1 MI 146, r. 4, R37";5261;1423
"1 MI 146, r. 4, R37";5262;1425
"1 MI 146, r. 4, R37";5270;1427
"1 MI 146, r. 4, R37";5271;1427
"1 MI 146, r. 4, R37";5277;1429
"1 MI 146, r. 4, R37";5278;1431
"1 MI 146, r. 4, R37";5281;1433
"1 MI 146, r. 4, R37";5285;1435
"1 MI 146, r. 4, R37";5288;1435
"1 MI 146, r. 4, R37";5289;1437
"1 MI 146, r. 4, R37";5301;1439
"1 MI 146, r. 4, R37";5302;1441
"1 MI 146, r. 4, R37";5305;1443
"1 MI 146, r. 4, R37";5312;1445
"1 MI 146, r. 4, R37";5326;1447
"1 MI 146, r. 4, R37";5327;1449
"1 MI 146, r. 4, R37";5328;1451
"1 MI 146, r. 4, R37";5330;1454
"1 MI 146, r. 4, R37";5331;1456
"1 MI 146, r. 4, R37";5336;1496
"1 MI 146, r. 4, R37";5358;1458
"1 MI 146, r. 4, R37";5359;1460
"1 MI 146, r. 4, R37";5361;1462
"1 MI 146, r. 4, R37";5362;1464
"1 MI 146, r. 4, R37";5364;1466
"1 MI 146, r. 4, R37";5369;1468
"1 MI 146, r. 4, R37";5372;1470
"1 MI 146, r. 4, R37";5373;1472
"1 MI 146, r. 4, R37";5378;1474
"1 MI 146, r. 4, R37";5386;1476
"1 MI 146, r. 4, R37";5396;1478
"1 MI 146, r. 4, R37";5397;1480
"1 MI 146, r. 4, R37";5398;1482
"1 MI 146, r. 4, R37";5399;1484
"1 MI 146, r. 4, R37";5427;1486
"1 MI 146, r. 4, R37";5428;1488
"1 MI 146, r. 4, R37";5429;1490
"1 MI 146, r. 4, R37";5434;1492
"1 MI 146, r. 4, R37";5435;1494
"1 MI 146, r. 4, R37";5441;1498
"1 MI 146, r. 4, R37";5451;1500
"1 MI 146, r. 4, R37";5460;1502
"1 MI 146, r. 4, R37";5466;1504
"1 MI 146, r. 4, R37";5471;1504
"1 MI 146, r. 4, R37";5473;1506
"1 MI 146, r. 4, R37";5474;1506
"1 MI 146, r. 4, R37";5479;1508
"1 MI 146, r. 4, R37";5479;1509
"1 MI 146, r. 4, R37";5484;1512
"1 MI 146, r. 4, R37";5485;1512
"1 MI 146, r. 4, R37";5499;1514
"1 MI 146, r. 4, R37";5500;1516
"1 MI 146, r. 4, R37";5508;1518
"1 MI 146, r. 4, R37";5509;1520
"1 MI 146, r. 4, R37";5510;1522
"1 MI 146, r. 4, R37";5512;1524
"1 MI 146, r. 4, R37";5539;1526
"1 MI 146, r. 4, R37";5547;1528
"1 MI 146, r. 4, R37";5570;1530
"1 MI 146, r. 4, R37";5582;1532
"1 MI 146, r. 4, R37";5583;1532
"1 MI 146, r. 4, R37";5585;1534
"1 MI 146, r. 4, R37";5586;1536
"1MI 90, r. 4, R38";5720;1579
"1MI 90, r. 4, R38";5722;1581
"1MI 90, r. 4, R38";5723;1581
"1MI 90, r. 4, R38";5724;1581
"1MI 90, r. 4, R38";5727;1583
"1MI 90, r. 4, R38";5729;1585
"1MI 90, r. 4, R38";5741;1587
"1MI 90, r. 4, R38";5754;1589
"1MI 90, r. 4, R38";5765;1591
"1MI 90, r. 4, R38";5789;1593
"1MI 90, r. 4, R38";5802;1595
"1MI 90, r. 4, R38";5803;1597
"1MI 90, r. 4, R38";5804;1597
"1MI 90, r. 4, R38";5814;1599
"1MI 90, r. 4, R38";5833;1601
"1MI 90, r. 4, R38";5834;1603
"1MI 90, r. 4, R38";5838;1605
"1MI 90, r. 4, R38";5839;1607
"1MI 90, r. 4, R38";5840;1609
"1MI 90, r. 4, R38";5841;1611
"1MI 90, r. 4, R38";5842;1613
"1MI 90, r. 4, R38";5843;1615
"1MI 90, r. 4, R38";5844;1617
"1MI 90, r. 4, R38";5845;1619
"1MI 90, r. 4, R38";5846;1621
"1MI 90, r. 4, R38";5847;1621
"1MI 90, r. 4, R38";5848;1624
"1MI 90, r. 4, R38";5849;1624
"1MI 90, r. 4, R38";5850;1626
"1MI 90, r. 4, R38";5851;1628
"1MI 90, r. 4, R38";5852;1630
"1MI 90, r. 4, R38";5853;1632
"1MI 90, r. 4, R38";5854;1634
"1MI 90, r. 4, R38";5855;1636
"1MI 90, r. 4, R38";5856;1638
"1MI 90, r. 4, R38";5857;1640
"1MI 90, r. 4, R38";5863;1642
"1MI 90, r. 4, R38";5864;1644
"1MI 90, r. 4, R38";5866;1646
"1MI 90, r. 4, R38";5868;1648
"1MI 90, r. 4, R38";5869;1650
"1MI 90, r. 4, R38";5870;1652
"1MI 90, r. 4, R38";5873;1654
"1MI 90, r. 4, R38";5874;1656
"1MI 90, r. 4, R38";5875;1658
"1MI 90, r. 4, R38";5876;1660
"1MI 90, r. 4, R38";5896;1662
"1MI 90, r. 4, R38";5913;1664
"1MI 90, r. 4, R38";5930;1666
"1MI 90, r. 4, R38";5955;1668
"1MI 90, r. 4, R38";5955;1670
"1MI 90, r. 4, R38";5956;1668
"1MI 90, r. 4, R38";5956;1670
"1MI 90, r. 4, R38";5959;1672
"1MI 90, r. 5, R37 (269)";5611;1538
"1MI 90, r. 5, R37 (269)";5614;1540
"1MI 90, r. 5, R37 (269)";5620;1542
"1MI 90, r. 5, R37 (269)";5631;1544
"1MI 90, r. 5, R37 (269)";5632;1546
"1MI 90, r. 5, R37 (269)";5644;1548
"1MI 90, r. 5, R37 (269)";5646;1550
"1MI 90, r. 5, R37 (269)";5647;1550
"1MI 90, r. 5, R37 (269)";5648;1552
"1MI 90, r. 5, R37 (269)";5649;1552
"1MI 90, r. 5, R37 (269)";5659;1554
"1MI 90, r. 5, R37 (269)";5659;1556
"1MI 90, r. 5, R37 (269)";5660;1554
"1MI 90, r. 5, R37 (269)";5660;1556
"1MI 90, r. 5, R37 (269)";5661;1554
"1MI 90, r. 5, R37 (269)";5662;1556
"1MI 90, r. 5, R37 (269)";5663;1558
"1MI 90, r. 5, R37 (269)";5665;1561
"1MI 90, r. 5, R37 (269)";5666;1563
"1MI 90, r. 5, R37 (269)";5677;1565
"1MI 90, r. 5, R37 (269)";5680;1567
"1MI 90, r. 5, R37 (269)";5681;1567
"1MI 90, r. 5, R37 (269)";5682;1567
"1MI 90, r. 5, R37 (269)";5683;1567
"1MI 90, r. 5, R37 (269)";5684;1567
"1MI 90, r. 5, R37 (269)";5685;1567
"1MI 90, r. 5, R37 (269)";5692;1567
"1MI 90, r. 5, R37 (269)";5693;1569
"1MI 90, r. 5, R37 (269)";5694;1571
"1MI 90, r. 5, R37 (269)";5697;1573
"1MI 90, r. 5, R37 (269)";5698;1573
"1MI 90, r. 5, R37 (269)";5705;1575
"1MI 90, r. 5, R37 (269)";5709;1577
"1MI146, B1";1467;514
"1MI146, B2, R. 20";1979;676
"1MI146, B2, R. 20";1980;676
"1MI146, B2, R. 20";1981;676
"1MI146, B2, R. 20";1982;676
"1MI146, B2, R. 20";1983;676
"1MI146, B2, R. 20";1984;676
"1MI146, B2, R. 20";1988;684
"1MI146, B2, R. 20";1989;684
"1MI146, B2, R. 20";2002;678
"1MI146, B2, R. 20";2003;684
"1MI146, B2, R. 20";2004;684
"1MI146, B2, R. 20";2005;684
"1MI146, B2, R. 20";2006;684
"1MI146, B2, R. 20";2007;684
"1MI146, B2, R. 20";2009;684
"1MI146, B2, R. 20";2010;684
"1MI146, B2, R. 20";2011;684
"1MI146, B2, R. 20";2012;684
"1MI146, B2, R. 20";2013;682
"1MI146, B2, R. 20";2015;684
"1MI146, B2, R. 20";2016;684
"1MI146, B2, R. 20";2017;684
"1MI146, B2, R. 20";2018;684
"1MI146, B2, R. 20";2019;684
"1MI146, B2, R. 21";2037;686
"1MI146, B2, R. 21";2038;688
"1MI146, B2, R. 22";2070;690
"1MI146, B2, R. 22";2071;690
"1MI146, B2, R. 22";2072;690
"1MI146, B2, R. 22";2085;692
"1MI146, B2, R. 22";2096;694
"1MI146, B2, R. 22";2098;696
"1MI146, B2, R. 22";2104;699
"1MI146, B2, R. 22";2115;701
"1MI146, B2, R. 22";2119;703
"1MI146, B2, R. 22";2121;705
"1MI146, B2, R. 22";2121;706
"1MI146, B2, R. 22";2122;705
"1MI146, B2, R. 22";2122;706
"1MI146, B2, R. 22";2125;708
"1MI146, B2, R. 22";2129;710
"1MI146, B2, R. 22";2129;712
"1MI146, B2, R. 22";2134;714
"1MI146, B2, R. 23";2141;716
"1MI146, B2, R. 23";2151;718
"1MI146, B2, R. 23";2151;722
"1MI146, B2, R. 23";2151;723
"1MI146, B2, R. 23";2153;718
"1MI146, B2, R. 23";2154;718
"1MI146, B2, R. 23";2155;718
"1MI146, B2, R. 23";2157;718
"1MI146, B2, R. 23";2158;718
"1MI146, B2, R. 23";2159;718
"1MI146, B2, R. 23";2161;718
"1MI146, B2, R. 23";2171;720
"1MI146, B2, R. 23";2188;722
"1MI146, B2, R. 23";2188;723
"1MI146, B2, R. 23";2203;726
"1MI146, B2, R. 23";2204;728
"1MI146, B2, R. 23";2205;730
"1MI146, B2, R. 23";2206;732
"1MI146, B2, R. 23";2207;734
"1MI146, B2, R. 23";2252;736
"1MI146, B2, R. 23";2253;736
"1MI146, B2, R. 23";2259;736
"1MI146, B2, R. 23";2260;736
"1MI146, B2, R. 23";2261;736
"1MI146, B2, R. 23";2262;736
"1MI146, B2, R. 23";2263;736
"1MI146, B2, R. 23";2264;736
"1MI146, B2, R. 23";2266;736
"1MI146, B2, R. 23";2273;738
"1MI146, B2, R. 23";2282;743
"1MI146, B2, R. 23";2283;743
"1MI146, B2, R. 23";2287;741
"1MI146, B2, R. 23";2288;743
"1MI146, B2, R. 23";2291;745
"1MI146, B2, R. 23";2295;749
"1MI146, B2, R. 23";2296;749
"1MI146, B2, R. 23";2301;747
"1MI146, B2, R. 23";2301;749
"1MI146, B2, R. 23";2305;747
"1MI146, B2, R. 23";2306;747
"1MI146, B2, R. 23";2308;749
"1MI146, B2, R. 23";2310;749
"1MI146, B2, R. 23";2315;749
"1MI146, B2, R. 23";2316;749
"1MI146, B2, R. 23";2321;749
"1MI146, B2, R. 23";2330;751
"1MI146, B2, R. 23";2333;753
"1MI146, B2, R. 23";2335;753
"1MI146, B2, R. 23";2336;753
"1MI146, B2, R. 23";2337;753
"1MI146, B2, R. 23";2338;753
"1MI146, B2, R. 23";2369;755
"1MI146, B2, R. 23";2396;757
"1MI146, B2, R. 23";2408;759
"1MI146, B2, R. 23";2409;761
"1MI146, B2, R. 23";2412;763
"1MI146, B2, R. 23";2422;765
"1MI146, B2, R. 23";2425;767
"1MI146, B2, R. 23";2426;769
"1MI146, B2, R. 23";2431;771
"1MI146, B2, R. 23";2436;773
"1MI146, B2, R18";1476;518
"1MI146, B2, R18";1480;520
"1MI146, B2, R18";1495;527
"1MI146, B2, R18";1496;527
"1MI146, B2, R18";1497;527
"1MI146, B2, R18";1498;522
"1MI146, B2, R18";1500;524
"1MI146, B2, R18";1501;527
"1MI146, B2, R18";1505;529
"1MI146, B2, R18";1506;529
"1MI146, B2, R18";1507;529
"1MI146, B2, R18";1508;529
"1MI146, B2, R18";1512;529
"1MI146, B2, R18";1513;531
"1MI146, B2, R19";1522;533
"1MI146, B2, R19";1523;533
"1MI146, B2, R19";1524;533
"1MI146, B2, R19";1525;535
"1MI29, r.5, 67";4619;1215
"1MI29, r.5, 67";4621;1217
"1MI29, r.5, 67";4622;1217
"1MI29, r.5, 67";4624;1219
"1MI29, r.5, 68";4642;1221
"1MI29, r.5, 68";4646;1223
"1MI29, r.5, 68";4647;1225
"1MI29, r.5, 68";4648;1227
"1MI29, r.6, r.7, 69";1298;382
"1MI29, r.7, 70";1236;351
"1MI29, r.7, 70";1241;353
"1MI29, r.7, 70";1242;355
"1MI29, r.7, 70";1245;357
"1MI29, r.7, 70";1247;360
"1MI29, r.7, 70";1248;362
"1MI29, r.7, 70";1249;364
"1MI29, r.7, 70";1250;364
"1MI29, r.7, 70";1251;364
"1MI29, r.7, 70";1252;364
"1MI29, r.7, 70";1253;364
"1MI29, r.7, 70";1254;364
"1MI29, r.7, 70";1255;364
"1MI29, r.7, 70";1256;364
"1MI29, r.7, 70";1257;364
"1MI29, r.7, 70";1258;366
"1MI29, r.7, 70";1259;366
"1MI29, r.7, 70";1260;369
