"compte";"numTrans";"Ville";"Region";"Occasion";"Date";"Remarques";"AchatMP";"AchatPP";"AchatFA";"AchatDA";"typeAchat";"pagination";"date_ordre";"date_recette";"Prix_Ensemble";"prix_partage"
"1 MI 146, r. 4, R37";5368;"Chambéry";"Savoie";;1/6/1386 00:00:00;;0;1;0;0;;"153";1/6/1386 00:00:00;;10111;0
"1 MI 146, r. 4, R37";5369;;;;2/6/1386 00:00:00;;1;0;1;0;;"153";2/6/1386 00:00:00;;10114;0
"1 MI 146, r. 4, R37";5370;;;77;1/6/1386 00:00:00;;0;1;0;0;;"153 v";1/6/1386 00:00:00;;10121;0
"1 MI 146, r. 4, R37";5371;;;;5/5/1385 00:00:00;;0;1;0;0;;"153 v";5/5/1385 00:00:00;;10123;0
"1 MI 146, r. 4, R37";5372;;;;5/5/1385 00:00:00;;0;0;1;0;;"153 v";5/5/1385 00:00:00;;10125;0
"1 MI 146, r. 4, R37";5373;;;;25/1/1388 00:00:00;;0;0;0;0;;"155 v";25/1/1388 00:00:00;;10128;0
"1 MI 146, r. 4, R37";5374;;;;5/3/1387 00:00:00;"don en argent ?";0;1;0;0;;"156 v";5/3/1387 00:00:00;;10130;0
"1 MI 146, r. 4, R37";5375;;;;17/5/1387 00:00:00;;1;0;1;0;;"162 v";17/5/1387 00:00:00;;;0
"1 MI 146, r. 4, R37";5376;;;;17/5/1387 00:00:00;;1;0;0;0;;"163";17/5/1387 00:00:00;;10132;0
"1 MI 146, r. 4, R37";5377;;;;21/10/1386 00:00:00;;1;0;1;0;;"163";21/10/1386 00:00:00;;10134;0
"1 MI 146, r. 4, R37";5378;;;;16/12/1386 00:00:00;;0;0;1;0;;"163 v";16/12/1386 00:00:00;;10136;0
"1 MI 146, r. 4, R37";5379;;;;16/12/1386 00:00:00;;1;0;1;0;;"163 v";16/12/1386 00:00:00;;10139;0
"1 MI 146, r. 4, R37";5380;;;;16/12/1386 00:00:00;;0;1;0;0;;"163 v";16/12/1386 00:00:00;;10141;0
"1 MI 146, r. 4, R37";5381;;;;16/12/1386 00:00:00;;1;0;1;0;;"163 v";16/12/1386 00:00:00;;10143;0
"1 MI 146, r. 4, R37";5382;;;;28/2/1388 00:00:00;;1;0;1;0;;"164";28/2/1388 00:00:00;;10145;0
"1 MI 146, r. 4, R37";5383;;;;15/12/1387 00:00:00;;0;1;0;0;;"164";15/12/1387 00:00:00;;10147;0
"1 MI 146, r. 4, R37";5384;;;;15/12/1387 00:00:00;;0;1;0;0;;"164";15/12/1387 00:00:00;;10149;0
"1 MI 146, r. 4, R37";5385;;;;15/12/1387 00:00:00;;0;1;0;0;;"164";15/12/1387 00:00:00;;10151;0
"1 MI 146, r. 4, R37";5386;;;;15/12/1387 00:00:00;;0;0;1;0;;"164";15/12/1387 00:00:00;;10153;0
"1 MI 146, r. 4, R37";5387;;;;16/12/1387 00:00:00;;1;0;0;0;;"164";16/12/1387 00:00:00;;10156;0
"1 MI 146, r. 4, R37";5388;;;;16/3/1388 00:00:00;;1;0;1;0;;"164";16/3/1388 00:00:00;;10163;0
"1 MI 146, r. 4, R37";5389;;;;25/1/1388 00:00:00;"don en argent ?";1;0;0;0;;"164 v";25/1/1388 00:00:00;;10165;0
"1 MI 146, r. 4, R37";5390;;;;28/3/1388 00:00:00;;1;0;0;0;;"164 v";28/3/1388 00:00:00;;10166;0
"1 MI 146, r. 4, R37";5391;;;;24/10/1386 00:00:00;;1;0;1;0;;"165 v";24/10/1386 00:00:00;;10168;0
"1 MI 146, r. 4, R37";5392;;;;24/10/1386 00:00:00;;1;0;1;0;;"166";24/10/1386 00:00:00;;10169;0
"1 MI 146, r. 4, R37";5393;;;;14/12/1386 00:00:00;;1;0;1;0;;"166";14/12/1386 00:00:00;;10171;0
"1 MI 146, r. 4, R37";5394;;;;24/12/1386 00:00:00;;1;0;1;0;;"166";24/12/1386 00:00:00;;10172;0
"1 MI 146, r. 4, R37";5395;;;;24/12/1386 00:00:00;;1;0;1;0;;"166";24/12/1386 00:00:00;;10175;0
"1 MI 146, r. 4, R37";5396;;;79;18/3/1387 00:00:00;;1;0;1;0;;"167";18/3/1387 00:00:00;;10177;0
"1 MI 146, r. 4, R37";5397;;;;2/5/1387 00:00:00;;0;0;0;0;;"167";2/5/1387 00:00:00;;10179;0
"1 MI 146, r. 4, R37";5398;;;;2/5/1387 00:00:00;;0;0;0;0;;"167";2/5/1387 00:00:00;;10181;0
"1 MI 146, r. 4, R37";5399;;;;2/5/1387 00:00:00;;1;0;0;0;;"167";2/5/1387 00:00:00;;10183;0
"1 MI 146, r. 4, R37";5400;;;;2/5/1387 00:00:00;;1;0;0;0;;"167";2/5/1387 00:00:00;;10184;0
"1 MI 146, r. 4, R37";5401;;;;2/5/1387 00:00:00;;1;0;0;0;;"167";2/5/1387 00:00:00;;10186;0
"1 MI 146, r. 4, R37";5402;;;80;2/5/1387 00:00:00;;1;0;0;0;;"167";2/5/1387 00:00:00;;10188;0
"1 MI 146, r. 4, R37";5403;;;;5/5/1387 00:00:00;;1;0;0;0;;"169";5/5/1387 00:00:00;;10190;0
"1 MI 146, r. 4, R37";5404;;;;5/5/1387 00:00:00;;1;0;0;0;;"169";5/5/1387 00:00:00;;10192;0
"1 MI 146, r. 4, R37";5405;"Lyon";"Lyonnais";;19/11/1387 00:00:00;;1;0;1;0;;"169 v";19/11/1387 00:00:00;;10194;0
"1 MI 146, r. 4, R37";5406;;;;20/11/1387 00:00:00;;1;0;0;0;;"169 v";20/11/1387 00:00:00;;10196;0
"1 MI 146, r. 4, R37";5407;"Lyon";"Lyonnais";;20/11/1387 00:00:00;;1;0;1;0;;"169 v";20/11/1387 00:00:00;;10198;0
"1 MI 146, r. 4, R37";5408;;;;20/11/1387 00:00:00;;1;0;1;0;;"169 v";20/11/1387 00:00:00;;10199;0
"1 MI 146, r. 4, R37";5409;;;;20/11/1387 00:00:00;;1;0;0;0;;"169 v";20/11/1387 00:00:00;;10201;0
"1 MI 146, r. 4, R37";5410;;;;7/12/1387 00:00:00;;1;0;1;0;;"169 v";7/12/1387 00:00:00;;10204;0
"1 MI 146, r. 4, R37";5411;;;80;9/12/1387 00:00:00;;1;0;0;0;;"169 v";9/12/1387 00:00:00;;10207;0
"1 MI 146, r. 4, R37";5412;;;80;9/12/1387 00:00:00;;1;0;0;0;;"169 v";9/12/1387 00:00:00;;10209;0
"1 MI 146, r. 4, R37";5413;;;80;16/12/1387 00:00:00;;1;0;0;0;;"169 v";16/12/1387 00:00:00;;10211;0
"1 MI 146, r. 4, R37";5414;;;80;16/12/1387 00:00:00;;1;0;0;0;;"169 v";16/12/1387 00:00:00;;10214;0
"1 MI 146, r. 4, R37";5415;;;80;16/12/1387 00:00:00;;1;0;0;0;;"169 v";16/12/1387 00:00:00;;10215;0
"1 MI 146, r. 4, R37";5416;;;80;16/12/1387 00:00:00;;1;0;0;0;;"169 v";16/12/1387 00:00:00;;10218;0
"1 MI 146, r. 4, R37";5417;;;80;16/12/1387 00:00:00;;1;0;1;0;;"169 v";16/12/1387 00:00:00;;10219;0
"1 MI 146, r. 4, R37";5418;;;80;16/12/1387 00:00:00;;1;0;0;0;;"169 v";16/12/1387 00:00:00;;10221;0
"1 MI 146, r. 4, R37";5419;;;;14/1/1388 00:00:00;;1;0;0;0;;"169 v";14/1/1388 00:00:00;;10223;0
"1 MI 146, r. 4, R37";5420;;;;5/2/1388 00:00:00;;1;0;1;0;;"169 v";5/2/1388 00:00:00;;10225;0
"1 MI 146, r. 4, R37";5421;;;80;5/2/1388 00:00:00;;1;0;0;0;;"170";5/2/1388 00:00:00;;10227;0
"1 MI 146, r. 4, R37";5422;;;;10/2/1388 00:00:00;;1;0;1;0;;"170";10/2/1388 00:00:00;;10229;0
"1 MI 146, r. 4, R37";5423;;;;13/2/1388 00:00:00;;1;0;0;0;;"170";13/2/1388 00:00:00;;10231;0
"1 MI 146, r. 4, R37";5424;;;;13/2/1388 00:00:00;;1;0;0;0;;"170";13/2/1388 00:00:00;;10233;0
"1 MI 146, r. 4, R37";5425;;;;18/2/1388 00:00:00;;1;0;0;0;;"170";18/2/1388 00:00:00;;10235;0
"1 MI 146, r. 4, R37";5426;;;;18/2/1388 00:00:00;;1;0;0;0;;"170";18/2/1388 00:00:00;;10237;0
"1 MI 146, r. 4, R37";5427;;;;19/12/1387 00:00:00;;0;0;0;0;;"170";19/12/1387 00:00:00;;10239;0
"1 MI 146, r. 4, R37";5428;;;;16/1/1388 00:00:00;;0;0;0;0;;"170";16/1/1388 00:00:00;;10241;0
"1 MI 146, r. 4, R37";5429;;;81;18/2/1388 00:00:00;;0;0;0;0;;"170 v";18/2/1388 00:00:00;;10243;0
"1 MI 146, r. 4, R37";5430;;;;15/12/1387 00:00:00;;1;0;1;0;;"171";15/12/1387 00:00:00;;10245;0
"1 MI 146, r. 4, R37";5431;;;;25/2/1388 00:00:00;;1;0;1;0;;"172";25/2/1388 00:00:00;;10247;0
"1 MI 146, r. 4, R37";5432;;;;1/8/1388 00:00:00;;0;1;0;0;;"172";1/8/1388 00:00:00;;10249;0
"1 MI 146, r. 4, R37";5433;;;;1/8/1388 00:00:00;;0;1;0;0;;"172";1/8/1388 00:00:00;;10251;0
"1 MI 146, r. 4, R37";5434;;;;14/12/1387 00:00:00;;0;0;0;0;;"172 v";14/12/1387 00:00:00;;10252;0
"1 MI 146, r. 4, R37";5435;;;;13/12/1387 00:00:00;;0;0;0;0;;"172 v";13/12/1387 00:00:00;;10254;0
"1 MI 146, r. 4, R37";5436;;;;13/12/1387 00:00:00;;0;0;0;0;;"172 v";13/12/1387 00:00:00;;10256;0
"1 MI 146, r. 4, R37";5437;;;;13/12/1387 00:00:00;;1;0;0;0;;"172 v";13/12/1387 00:00:00;;10258;0
"1 MI 146, r. 4, R37";5438;;;;13/12/1387 00:00:00;;1;0;1;0;;"172 v";13/12/1387 00:00:00;;10259;0
"1 MI 146, r. 4, R37";5439;;;;13/12/1387 00:00:00;"don en aregent ?";0;0;1;0;;"172 v";13/12/1387 00:00:00;;10261;0
"1 MI 146, r. 4, R37";5440;;;;13/12/1387 00:00:00;;1;0;0;0;;"173";13/12/1387 00:00:00;;10262;0
"1 MI 146, r. 4, R37";5441;;;;10/11/1387 00:00:00;"preparation des chambres du château de Chambéry pour la venue de Bonne de Bourbon et la demoiselle d'Armagniac.";0;0;1;0;;"175";10/11/1387 00:00:00;;10264;0
"1 MI 146, r. 4, R37";5442;"Chambéry";"Savoie";;10/11/1387 00:00:00;"acheté devant saint léger";1;0;1;0;;"177 v";10/11/1387 00:00:00;;10267;0
"1 MI 146, r. 4, R37";5443;;;;18/4/1387 00:00:00;;1;0;0;0;;"186";18/4/1387 00:00:00;;10269;0
"1 MI 146, r. 4, R37";5444;;;;18/4/1387 00:00:00;;1;0;0;0;;"186";18/4/1387 00:00:00;;10270;0
"1 MI 146, r. 4, R37";5445;;;82;1/4/1388 00:00:00;;0;1;0;0;;"188";1/4/1388 00:00:00;;10271;0
"1 MI 146, r. 4, R37";5446;;;;20/12/1388 00:00:00;;1;0;0;0;;"188 v";20/12/1388 00:00:00;;10273;0
"1 MI 146, r. 4, R37";5447;;;;24/1/1388 00:00:00;;1;0;1;0;;"188 v";24/1/1388 00:00:00;;10275;0
"1 MI 146, r. 4, R37";5448;;;;27/1/1388 00:00:00;;1;0;1;0;;"188 v";27/1/1388 00:00:00;;10278;0
"1 MI 146, r. 4, R37";5449;;;;19/5/1388 00:00:00;;1;0;0;0;;"188 v";19/5/1388 00:00:00;;10280;0
"1 MI 146, r. 4, R37";5450;;;;19/5/1388 00:00:00;;1;0;0;0;;"189";19/5/1388 00:00:00;;10282;0
"1 MI 146, r. 4, R37";5451;;;;7/9/1388 00:00:00;"dette";0;0;0;0;;"191";7/9/1388 00:00:00;;10285;0
"1 MI 146, r. 4, R37";5452;;;12;25/7/1388 00:00:00;"don en argent ?";0;1;0;0;;"191";25/7/1388 00:00:00;;10287;0
"1 MI 146, r. 4, R37";5453;;;;25/7/1388 00:00:00;"pour le chateaux de chambéry détaille et compte de fenêtre par pièce. 1388 Amédée VII est à paris car fait rapatrier sa garde robe.";1;0;1;0;;"191";25/7/1388 00:00:00;;10289;0
"1 MI 146, r. 4, R37";5454;;;12;21/8/1388 00:00:00;;1;0;0;0;;"199 v";21/8/1388 00:00:00;;10291;0
"1 MI 146, r. 4, R37";5455;;;12;21/8/1388 00:00:00;"les aléas des changes pour pierre";1;0;0;0;;"199 v";21/8/1388 00:00:00;;10292;0
"1 MI 146, r. 4, R37";5456;"Chambéry";"Savoie";;21/8/1388 00:00:00;;0;1;0;0;;"201 v";21/8/1388 00:00:00;;10294;0
"1 MI 146, r. 4, R37";5457;"Chambéry";"Savoie";;21/8/1388 00:00:00;;1;0;0;0;;"201 v";21/8/1388 00:00:00;;10295;0
"1 MI 146, r. 4, R37";5458;"Chambéry";"Savoie";;21/8/1388 00:00:00;;1;0;0;0;;"202";21/8/1388 00:00:00;;10298;0
"1 MI 146, r. 4, R37";5459;;;;21/8/1388 00:00:00;;1;0;0;0;;"202";21/8/1388 00:00:00;;10300;0
"1 MI 146, r. 4, R37";5460;;;;21/8/1388 00:00:00;;0;0;0;0;;"202";21/8/1388 00:00:00;;10303;0
"1 MI 146, r. 4, R37";5461;;;;21/8/1388 00:00:00;;1;0;1;0;;"202";21/8/1388 00:00:00;;10305;0
"1 MI 146, r. 4, R37";5462;;;;21/8/1388 00:00:00;;1;0;1;0;;"202";21/8/1388 00:00:00;;10307;0
"1 MI 146, r. 4, R37";5463;;;;21/8/1388 00:00:00;;1;0;0;0;;"202";21/8/1388 00:00:00;;10309;0
"1 MI 146, r. 4, R37";5464;;;;21/8/1388 00:00:00;;0;0;0;0;;"202";21/8/1388 00:00:00;;10312;0
"1 MI 146, r. 4, R37";5465;;;12;17/8/1388 00:00:00;"don en argent ?";0;1;0;0;;"203 v";17/8/1388 00:00:00;;10314;0
"1 MI 146, r. 4, R37";5466;"Chambéry";"Savoie";;14/5/1388 00:00:00;;1;0;1;0;;"208 v";14/5/1388 00:00:00;;10316;0
"1 MI 146, r. 4, R37";5467;"Chambéry";"Savoie";;14/5/1388 00:00:00;;1;0;0;0;;"208 v";14/5/1388 00:00:00;;10318;0
"1 MI 146, r. 4, R37";5468;;;;14/5/1388 00:00:00;;1;0;0;0;;"208 v";14/5/1388 00:00:00;;10320;0
"1 MI 146, r. 4, R37";5469;;;;14/5/1388 00:00:00;;1;0;0;0;;"208 v";14/5/1388 00:00:00;;10322;0
"1 MI 146, r. 4, R37";5470;;;;14/5/1388 00:00:00;;1;0;0;0;;"208 v";14/5/1388 00:00:00;;10324;0
"1 MI 146, r. 4, R37";5471;;;;14/5/1388 00:00:00;;0;0;0;0;;"208 v";14/5/1388 00:00:00;;10326;0
"1 MI 146, r. 4, R37";5472;;;;23/5/1388 00:00:00;;1;0;0;0;;"208 v";23/5/1388 00:00:00;;10328;0
"1 MI 146, r. 4, R37";5473;;;;23/5/1388 00:00:00;;1;0;1;0;;"209";23/5/1388 00:00:00;;10330;0
"1 MI 146, r. 4, R37";5474;;;;23/5/1388 00:00:00;;0;0;0;0;;"209";23/5/1388 00:00:00;;10332;0
"1 MI 146, r. 4, R37";5475;;;;23/5/1388 00:00:00;;1;0;0;0;;"209";23/5/1388 00:00:00;;10334;0
"1 MI 146, r. 4, R37";5476;;;;23/5/1388 00:00:00;;0;1;0;0;;"209";23/5/1388 00:00:00;;10336;0
"1 MI 146, r. 4, R37";5477;;;;23/5/1388 00:00:00;;0;1;0;0;;"209";23/5/1388 00:00:00;;10338;0
"1 MI 146, r. 4, R37";5478;;;;27/8/1388 00:00:00;;1;0;1;0;;"209";27/8/1388 00:00:00;;10340;0
"1 MI 146, r. 4, R37";5479;;;;27/8/1388 00:00:00;;0;0;0;0;;"209";27/8/1388 00:00:00;;10342;0
"1 MI 146, r. 4, R37";5480;;;;9/3/1388 00:00:00;;1;0;0;0;;"220 v";9/3/1388 00:00:00;;10343;0
"1 MI 146, r. 4, R37";5481;;;;9/3/1388 00:00:00;;1;0;1;0;;"220 v";9/3/1388 00:00:00;;10345;0
"1 MI 146, r. 4, R37";5482;;;;16/3/1388 00:00:00;;1;0;1;0;;"220 v";16/3/1388 00:00:00;;10347;0
"1 MI 146, r. 4, R37";5483;;;;16/3/1388 00:00:00;;1;0;0;0;;"220 v";16/3/1388 00:00:00;;10349;0
"1 MI 146, r. 4, R37";5484;;;;7/9/1388 00:00:00;;1;0;1;0;;"220 v";7/9/1388 00:00:00;;10351;0
"1 MI 146, r. 4, R37";5485;;;;7/9/1388 00:00:00;;0;0;0;0;;"220 v";7/9/1388 00:00:00;;10353;0
"1 MI 146, r. 4, R37";5486;;;;7/9/1388 00:00:00;;1;0;0;0;;"220 v";7/9/1388 00:00:00;;10355;0
"1 MI 146, r. 4, R37";5487;;;;7/9/1388 00:00:00;;0;1;0;0;;"220 v";7/9/1388 00:00:00;;10359;0
"1 MI 146, r. 4, R37";5488;;;;3/1/1389 00:00:00;;1;0;0;0;;"228";3/1/1389 00:00:00;;10363;0
"1 MI 146, r. 4, R37";5489;;;;7/9/1388 00:00:00;;0;1;0;0;;"220 v";7/9/1388 00:00:00;;10361;0
"1 MI 146, r. 4, R37";5490;;;;3/1/1389 00:00:00;;1;0;0;0;;"228";3/1/1389 00:00:00;;10365;0
"1 MI 146, r. 4, R37";5491;;;83;7/1/1389 00:00:00;;1;0;0;0;;"228 v";7/1/1389 00:00:00;;10367;0
"1 MI 146, r. 4, R37";5492;;;;26/3/1389 00:00:00;;1;0;0;0;;"231";26/3/1389 00:00:00;;10368;0
"1 MI 146, r. 4, R37";5493;;;;26/3/1389 00:00:00;;1;0;0;0;;"231";26/3/1389 00:00:00;;10370;0
"1 MI 146, r. 4, R37";5494;;;;26/3/1389 00:00:00;;1;0;0;0;;"231";26/3/1389 00:00:00;;10372;0
"1 MI 146, r. 4, R37";5495;;;;22/6/1389 00:00:00;;1;0;0;0;;"231";22/6/1389 00:00:00;;10374;0
"1 MI 146, r. 4, R37";5496;;;;20/4/1389 00:00:00;;1;0;0;0;;"231";20/4/1389 00:00:00;;10377;0
"1 MI 146, r. 4, R37";5497;;;;25/6/1389 00:00:00;;1;0;0;0;;"231";25/6/1389 00:00:00;;10379;0
"1 MI 146, r. 4, R37";5498;;;;25/4/1389 00:00:00;;1;0;0;0;;"231";25/4/1389 00:00:00;;10381;0
"1 MI 146, r. 4, R37";5499;;;;25/4/1389 00:00:00;;0;0;0;0;;"231";25/4/1389 00:00:00;;10383;0
"1 MI 146, r. 4, R37";5500;;;;14/5/1389 00:00:00;;0;0;0;0;;"232";14/5/1389 00:00:00;;10385;0
"1 MI 146, r. 4, R37";5501;;;;14/5/1389 00:00:00;;1;0;0;0;;"232";14/5/1389 00:00:00;;10387;0
"1 MI 146, r. 4, R37";5502;;;;1/9/1389 00:00:00;;1;0;1;0;;"232";1/9/1389 00:00:00;;10389;0
"1 MI 146, r. 4, R37";5503;;;;12/11/1389 00:00:00;;1;0;0;0;;"233";12/11/1389 00:00:00;;10391;0
"1 MI 146, r. 4, R37";5504;;;;12/11/1389 00:00:00;;1;0;0;0;;"233";12/11/1389 00:00:00;;10393;0
"1 MI 146, r. 4, R37";5505;;;;7/12/1389 00:00:00;;1;0;1;0;;"233";7/12/1389 00:00:00;;10395;0
"1 MI 146, r. 4, R37";5506;;;;19/1/1390 00:00:00;;1;0;1;0;;"233";19/1/1390 00:00:00;;10398;0
"1 MI 146, r. 4, R37";5507;;;;19/1/1390 00:00:00;;0;1;0;0;;"233";19/1/1390 00:00:00;;10400;0
"1 MI 146, r. 4, R37";5508;;;;1/9/1388 00:00:00;;0;0;1;0;;"233 v";1/9/1388 00:00:00;;10402;0
"1 MI 146, r. 4, R37";5509;;;;1/9/1388 00:00:00;;0;0;1;0;;"233 v";1/9/1388 00:00:00;;10404;0
"1 MI 146, r. 4, R37";5510;;;;26/11/1388 00:00:00;;0;0;0;0;;"233 v";26/11/1388 00:00:00;;10406;0
"1 MI 146, r. 4, R37";5511;"Lyon";"Lyonnais";;5/12/1388 00:00:00;;1;0;0;0;;"234";5/12/1388 00:00:00;;10408;0
"1 MI 146, r. 4, R37";5512;;;;5/12/1388 00:00:00;;0;0;1;0;;"234";5/12/1388 00:00:00;;10409;0
"1 MI 146, r. 4, R37";5513;;;;9/12/1388 00:00:00;;1;0;1;0;;"234";9/12/1388 00:00:00;;10411;0
"1 MI 146, r. 4, R37";5514;;;;18/12/1388 00:00:00;;1;0;0;0;;"234";18/12/1388 00:00:00;;10413;0
"1 MI 146, r. 4, R37";5515;;;;22/12/1388 00:00:00;;1;0;1;0;;"234 v";22/12/1388 00:00:00;;10415;0
"1 MI 146, r. 4, R37";5516;;;;22/12/1388 00:00:00;;1;0;0;0;;"235";22/12/1388 00:00:00;;10417;0
"1 MI 146, r. 4, R37";5517;;;;4/2/1389 00:00:00;;1;0;1;0;;"235";4/2/1389 00:00:00;;10419;0
"1 MI 146, r. 4, R37";5518;;;;4/2/1389 00:00:00;;1;0;1;0;;"235";4/2/1389 00:00:00;;10421;0
"1 MI 146, r. 4, R37";5519;;;83;4/2/1389 00:00:00;;1;0;0;0;;"235 v";4/2/1389 00:00:00;;10423;0
"1 MI 146, r. 4, R37";5520;;;;4/2/1389 00:00:00;;1;0;1;0;;"235 v";4/2/1389 00:00:00;;10425;0
"1 MI 146, r. 4, R37";5521;;;;4/2/1389 00:00:00;;0;1;0;0;;"235 v";4/2/1389 00:00:00;;10428;0
"1 MI 146, r. 4, R37";5522;;;;25/2/1389 00:00:00;;1;0;0;0;;"235 v";25/2/1389 00:00:00;;10430;0
"1 MI 146, r. 4, R37";5523;;;;25/2/1389 00:00:00;;1;0;1;0;;"235 v";25/2/1389 00:00:00;;10432;0
"1 MI 146, r. 4, R37";5524;;;;24/3/1389 00:00:00;;1;0;1;0;;"235 v";24/3/1389 00:00:00;;10434;0
"1 MI 146, r. 4, R37";5525;;;;7/9/1388 00:00:00;"don d'argent ?";0;1;0;0;;"235 v";7/9/1388 00:00:00;;10436;0
"1 MI 146, r. 4, R37";5526;;;;7/9/1388 00:00:00;"don en argent ?";0;1;0;0;;"236 v";7/9/1388 00:00:00;;10438;0
"1 MI 146, r. 4, R37";5527;;;;7/9/1388 00:00:00;"don d'argent ?";0;1;0;0;;"236 v";7/9/1388 00:00:00;;10440;0
"1 MI 146, r. 4, R37";5528;;;;25/9/1388 00:00:00;;1;0;0;0;;"236 v";25/9/1388 00:00:00;;10442;0
"1 MI 146, r. 4, R37";5529;;;;24/9/1388 00:00:00;;1;0;1;0;;"236 v";24/9/1388 00:00:00;;10444;0
"1 MI 146, r. 4, R37";5530;;;;24/9/1388 00:00:00;;1;0;1;0;;"236 v";24/9/1388 00:00:00;;10446;0
"1 MI 146, r. 4, R37";5531;;;;25/11/1388 00:00:00;;1;0;1;0;;"236 v";25/11/1388 00:00:00;;10448;0
"1 MI 146, r. 4, R37";5532;;;82;25/11/1388 00:00:00;;1;0;1;0;;"236 v";25/11/1388 00:00:00;;10450;0
"1 MI 146, r. 4, R37";5533;;;;27/11/1388 00:00:00;;1;0;0;0;;"236 v";27/11/1388 00:00:00;;10453;0
"1 MI 146, r. 4, R37";5534;;;;27/11/1388 00:00:00;;1;0;0;0;;"236 v";27/11/1388 00:00:00;;10455;0
"1 MI 146, r. 4, R37";5535;;;;27/11/1388 00:00:00;;0;0;0;0;;"237";27/11/1388 00:00:00;;10457;0
"1 MI 146, r. 4, R37";5536;;;84;30/11/1388 00:00:00;;1;0;1;0;;"236 v";30/11/1388 00:00:00;;10459;0
"1 MI 146, r. 4, R37";5537;;;;9/12/1388 00:00:00;;1;0;1;0;;"237";9/12/1388 00:00:00;;10462;0
"1 MI 146, r. 4, R37";5538;;;;28/12/1388 00:00:00;;1;0;0;0;;"237";28/12/1388 00:00:00;;10464;0
"1 MI 146, r. 4, R37";5539;;;;28/12/1388 00:00:00;;0;0;0;0;;"237";28/12/1388 00:00:00;;10466;0
"1 MI 146, r. 4, R37";5540;;;;;;0;0;0;0;;"237";;;;0
"1 MI 146, r. 4, R37";5541;;;;24/12/1388 00:00:00;;1;0;0;0;;"237";24/12/1388 00:00:00;;10468;0
"1 MI 146, r. 4, R37";5542;;;;2/2/1389 00:00:00;;1;0;0;0;;"237";2/2/1389 00:00:00;;10470;0
"1 MI 146, r. 4, R37";5543;;;82;25/11/1388 00:00:00;;1;0;0;0;;"237 v";25/11/1388 00:00:00;;10472;0
"1 MI 146, r. 4, R37";5544;;;82;30/11/1388 00:00:00;;1;0;0;0;;"237 v";30/11/1388 00:00:00;;10475;0
"1 MI 146, r. 4, R37";5545;;;82;30/11/1388 00:00:00;;1;0;0;0;;"237 v";30/11/1388 00:00:00;;10478;0
"1 MI 146, r. 4, R37";5546;;;85;2/12/1388 00:00:00;;1;0;1;0;;"237 v";2/12/1388 00:00:00;;10483;0
"1 MI 146, r. 4, R37";5547;;;;2/12/1388 00:00:00;;1;0;1;0;;"237 v";2/12/1388 00:00:00;;10484;0
"1 MI 146, r. 4, R37";5548;;;;;;0;0;0;0;;"237 v";;;;0
"1 MI 146, r. 4, R37";5549;;;82;2/12/1388 00:00:00;;1;0;1;0;;"237 v";2/12/1388 00:00:00;;10492;0
"1 MI 146, r. 4, R37";5550;;;;2/1/1389 00:00:00;"don en argent ?";0;1;0;0;;"237 v";2/1/1389 00:00:00;;10494;0
"1 MI 146, r. 4, R37";5551;;;;2/1/1389 00:00:00;"don en argent ?";0;1;0;0;;"238";2/1/1389 00:00:00;;10495;0
"1 MI 146, r. 4, R37";5552;;;;15/10/1387 00:00:00;;1;0;0;0;;"238 v";15/10/1387 00:00:00;;10498;0
"1 MI 146, r. 4, R37";5553;;;;16/10/1387 00:00:00;;1;0;0;0;;"238 v";16/10/1387 00:00:00;;10500;0
"1 MI 146, r. 4, R37";5554;;;;16/10/1387 00:00:00;;1;0;0;0;;"238 v";16/10/1387 00:00:00;;10503;0
"1 MI 146, r. 4, R37";5555;;;;16/10/1387 00:00:00;;1;0;0;0;;"238 v";16/10/1387 00:00:00;;10504;0
"1 MI 146, r. 4, R37";5556;;;;16/10/1387 00:00:00;;1;0;0;0;;"238 v";16/10/1387 00:00:00;;10506;0
"1 MI 146, r. 4, R37";5557;;;;16/10/1387 00:00:00;;1;0;0;0;;"238 v";16/10/1387 00:00:00;;10509;0
"1 MI 146, r. 4, R37";5558;;;;21/11/1387 00:00:00;;1;0;1;0;;"238 v";21/11/1387 00:00:00;;10510;0
"1 MI 146, r. 4, R37";5559;"Lyon";"Lyonnais";;15/12/1387 00:00:00;;1;0;0;0;;"238 v";15/12/1387 00:00:00;;10512;0
"1 MI 146, r. 4, R37";5560;;;;19/12/1387 00:00:00;;1;0;0;0;;"239";19/12/1387 00:00:00;;10514;0
"1 MI 146, r. 4, R37";5561;;;;25/3/1388 00:00:00;;1;0;0;0;;"239";25/3/1388 00:00:00;;10516;0
"1 MI 146, r. 4, R37";5562;;;;25/3/1388 00:00:00;;1;0;0;0;;"239";25/3/1388 00:00:00;;10517;0
"1 MI 146, r. 4, R37";5563;;;;27/6/1388 00:00:00;;1;0;0;0;;"239 v";27/6/1388 00:00:00;;10520;0
"1 MI 146, r. 4, R37";5564;;;;22/12/1388 00:00:00;;1;0;0;0;;"239 v";22/12/1388 00:00:00;;10521;0
"1 MI 146, r. 4, R37";5565;;;;22/12/1388 00:00:00;;1;0;0;0;;"239 v";22/12/1388 00:00:00;;10523;0
"1 MI 146, r. 4, R37";5566;;;;22/12/1388 00:00:00;;1;0;0;0;;"239 v";22/12/1388 00:00:00;;10526;0
